Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Name_2,description_2,timestamp_2,begin_2,end_2,altitudeMode_2,tessellate_2,extrude_2,visibility_2,drawOrder_2,icon_2
"890.4",890.4<BR>ECID=54c01fda-587c-4b1a-81c2-99b84e705b86<BR>ID=54c01fda-587c-4b1a-81c2-99b84e705b86<BR>LABEL=UNIT:890.4||Abutia Amegame|20191028<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=890.4<BR>DATE=2019-10-28T15:35:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"891",891<BR>ECID=f94d61f9-128c-4a54-a0f0-f2d5c27a5fed<BR>ID=f94d61f9-128c-4a54-a0f0-f2d5c27a5fed<BR>LABEL=UNIT:891||Abutia Amegame|20191028<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=891<BR>DATE=2019-10-28T15:07:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"892",892<BR>ECID=f0b79297-5d22-4bfe-a1cc-644c43bdcb81<BR>ID=f0b79297-5d22-4bfe-a1cc-644c43bdcb81<BR>LABEL=UNIT:892||Abutia Amegame|20191028<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=892<BR>DATE=2019-10-28T15:07:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"893",893<BR>ECID=51476b29-e16f-41f0-9a60-ce4b665d02b1<BR>ID=51476b29-e16f-41f0-9a60-ce4b665d02b1<BR>LABEL=UNIT:893||Abutia Amegame|20191028<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=893<BR>DATE=2019-10-28T15:07:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"894",894<BR>ECID=7fdbd7fe-9302-4d13-87a3-4371af95eb29<BR>ID=7fdbd7fe-9302-4d13-87a3-4371af95eb29<BR>LABEL=UNIT:894||Abutia Amegame|20191028<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=894<BR>DATE=2019-10-28T15:35:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"895",895<BR>ECID=730ac43f-bc80-4213-8c67-59748b92adcd<BR>ID=730ac43f-bc80-4213-8c67-59748b92adcd<BR>LABEL=UNIT:895||Abutia Amegame|20191028<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=895<BR>DATE=2019-10-28T15:35:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"896",896<BR>ECID=6a5ccc83-1edf-43c3-9f7c-b83978e133b6<BR>ID=6a5ccc83-1edf-43c3-9f7c-b83978e133b6<BR>LABEL=UNIT:896||Abutia Amegame|20191028<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=896<BR>DATE=2019-10-28T15:35:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"897",897<BR>ECID=8a57839f-ef8a-407f-8853-f9ee4dba6ea5<BR>ID=8a57839f-ef8a-407f-8853-f9ee4dba6ea5<BR>LABEL=UNIT:897||Abutia Amegame|20191028<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=897<BR>DATE=2019-10-28T15:35:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"898",898<BR>ECID=a47c2f7d-e9e2-4865-8b0e-e48e7c659eb7<BR>ID=a47c2f7d-e9e2-4865-8b0e-e48e7c659eb7<BR>LABEL=UNIT:898||Abutia Amegame|20191028<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=898<BR>DATE=2019-10-28T15:35:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"899",899<BR>ECID=34239668-65d3-4b59-a62f-c753c5351e62<BR>ID=34239668-65d3-4b59-a62f-c753c5351e62<BR>LABEL=UNIT:899||Abutia Amegame|20191028<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=899<BR>DATE=2019-10-28T15:35:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"95",95<BR>ECID=0e5edce1-b267-4fd9-b890-455bea9eae9d<BR>ID=0e5edce1-b267-4fd9-b890-455bea9eae9d<BR>LABEL=UNIT:95||Abutia Amegame|2019321<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=95<BR>DATE=2019-03-21T10:15:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"96",96<BR>ECID=f427092c-c62c-4d05-8dac-a804fb6f5aa0<BR>ID=f427092c-c62c-4d05-8dac-a804fb6f5aa0<BR>LABEL=UNIT:96||Abutia Amegame|2019321<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=96<BR>DATE=2019-03-21T10:15:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"97",97<BR>ECID=8831d0f0-4671-41f5-8c5e-a2847c7710e0<BR>ID=8831d0f0-4671-41f5-8c5e-a2847c7710e0<BR>LABEL=UNIT:97||Abutia Amegame|2019321<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=97<BR>DATE=2019-03-21T10:15:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"98",98<BR>ECID=b5d7d7fa-53bb-4cbd-91a2-457866a6ea3a<BR>ID=b5d7d7fa-53bb-4cbd-91a2-457866a6ea3a<BR>LABEL=UNIT:98||Abutia Amegame|2019321<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=98<BR>DATE=2019-03-21T10:15:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1043",1043<BR>ECID=75ad7164-fe97-4eac-8887-cef7050d7763<BR>ID=75ad7164-fe97-4eac-8887-cef7050d7763<BR>LABEL=UNIT:1043||Abutia Amegame|2019129<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1043<BR>DATE=2019-12-09T12:19:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1131",1131<BR>ECID=eb1c64b4-0d5a-4c4b-999b-765a2bc9a8a0<BR>ID=eb1c64b4-0d5a-4c4b-999b-765a2bc9a8a0<BR>LABEL=UNIT:1131||Abutia Amegame|2020115<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1131<BR>DATE=2020-01-15T09:11:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1131.1",1131.1<BR>ECID=d47ef82e-ab96-44d4-8a34-c490ba631d0d<BR>ID=d47ef82e-ab96-44d4-8a34-c490ba631d0d<BR>LABEL=UNIT:1131.1||Abutia Amegame|2020115<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1131.1<BR>DATE=2020-01-15T09:11:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1131.2",1131.2<BR>ECID=565dd322-2a67-4481-a179-f811d225bcb7<BR>ID=565dd322-2a67-4481-a179-f811d225bcb7<BR>LABEL=UNIT:1131.2||Abutia Amegame|2020115<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1131.2<BR>DATE=2020-01-15T09:11:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1131.3",1131.3<BR>ECID=4cc4f264-bf18-47f4-a7c9-3384b0f65902<BR>ID=4cc4f264-bf18-47f4-a7c9-3384b0f65902<BR>LABEL=UNIT:1131.3||Abutia Amegame|2020115<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1131.3<BR>DATE=2020-01-15T09:11:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1131.4",1131.4<BR>ECID=cef034c1-d8d8-4242-8bce-e7a275893fd0<BR>ID=cef034c1-d8d8-4242-8bce-e7a275893fd0<BR>LABEL=UNIT:1131.4||Abutia Amegame|2020115<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1131.4<BR>DATE=2020-01-15T09:11:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1132",1132<BR>ECID=f7c015d9-07e4-43f0-b907-4ab9521938a4<BR>ID=f7c015d9-07e4-43f0-b907-4ab9521938a4<BR>LABEL=UNIT:1132||Abutia Amegame|2020115<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1132<BR>DATE=2020-01-15T09:11:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1133",1133<BR>ECID=b7824558-2a79-4f5e-a3ff-4eb1c51977cc<BR>ID=b7824558-2a79-4f5e-a3ff-4eb1c51977cc<BR>LABEL=UNIT:1133||Abutia Amegame|2020115<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1133<BR>DATE=2020-01-15T09:11:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1134",1134<BR>ECID=5658be1c-89e6-4281-8147-ecc57326fe2e<BR>ID=5658be1c-89e6-4281-8147-ecc57326fe2e<BR>LABEL=UNIT:1134||Abutia Amegame|2020115<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1134<BR>DATE=2020-01-15T09:11:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1135",1135<BR>ECID=1ed872f2-53f5-41c2-b7c0-cbdf9405f37c<BR>ID=1ed872f2-53f5-41c2-b7c0-cbdf9405f37c<BR>LABEL=UNIT:1135||Abutia Amegame|2020115<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1135<BR>DATE=2020-01-15T09:11:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1136",1136<BR>ECID=2917f122-d6f3-481a-8c01-aa3ef3f11c10<BR>ID=2917f122-d6f3-481a-8c01-aa3ef3f11c10<BR>LABEL=UNIT:1136||Abutia Amegame|2020115<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1136<BR>DATE=2020-01-15T09:11:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1137",1137<BR>ECID=011c77ed-eec6-4d72-a7d8-38dc09f1ddd5<BR>ID=011c77ed-eec6-4d72-a7d8-38dc09f1ddd5<BR>LABEL=UNIT:1137||Abutia Amegame|2020115<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1137<BR>DATE=2020-01-15T09:11:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1138",1138<BR>ECID=10c77c37-56de-4a28-990b-9f2e5a53c07f<BR>ID=10c77c37-56de-4a28-990b-9f2e5a53c07f<BR>LABEL=UNIT:1138||Abutia Amegame|2020115<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1138<BR>DATE=2020-01-15T09:11:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1139",1139<BR>ECID=b3d1dd77-b20e-4883-a6da-fe3912e6d20c<BR>ID=b3d1dd77-b20e-4883-a6da-fe3912e6d20c<BR>LABEL=UNIT:1139||Abutia Amegame|2020115<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1139<BR>DATE=2020-01-15T09:11:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1140",1140<BR>ECID=d4d5dc50-004f-4db9-a72e-59ceb30f8d51<BR>ID=d4d5dc50-004f-4db9-a72e-59ceb30f8d51<BR>LABEL=UNIT:1140||Abutia Amegame|2020115<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1140<BR>DATE=2020-01-15T09:11:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"123",123<BR>ECID=269dd44d-8871-480e-a11b-2d18e850ad4c<BR>ID=269dd44d-8871-480e-a11b-2d18e850ad4c<BR>LABEL=UNIT:123||Mafi Agorve|2019321<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=123<BR>DATE=2019-03-21T11:57:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"124",124<BR>ECID=da3cf1ac-55c6-4312-8bac-6abbff8937f6<BR>ID=da3cf1ac-55c6-4312-8bac-6abbff8937f6<BR>LABEL=UNIT:124||Mafi Agorve|2019321<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=124<BR>DATE=2019-03-21T11:57:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"125",125<BR>ECID=09aef013-fb0e-499b-913f-67146b266715<BR>ID=09aef013-fb0e-499b-913f-67146b266715<BR>LABEL=UNIT:125||Mafi Agorve|2019321<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=125<BR>DATE=2019-03-21T00:30:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"126",126<BR>ECID=db147aa3-3312-4aea-900f-39ebbf4c8dd0<BR>ID=db147aa3-3312-4aea-900f-39ebbf4c8dd0<BR>LABEL=UNIT:126||Mafi Agorve|2019321<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=126<BR>DATE=2019-03-21T00:30:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"127",127<BR>ECID=81e30a59-01f0-4052-9916-f231667b20fe<BR>ID=81e30a59-01f0-4052-9916-f231667b20fe<BR>LABEL=UNIT:127||Mafi Agorve|2019321<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=127<BR>DATE=2019-03-21T00:30:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1274",1274<BR>ECID=a5bb92da-01bf-421b-84f3-354da40cd9fb<BR>ID=a5bb92da-01bf-421b-84f3-354da40cd9fb<BR>LABEL=UNIT:1274||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1274<BR>DATE=2020-02-06T09:20:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1275",1275<BR>ECID=bac7e6cd-e1be-4147-8639-1f18c38e72c7<BR>ID=bac7e6cd-e1be-4147-8639-1f18c38e72c7<BR>LABEL=UNIT:1275||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1275<BR>DATE=2020-02-06T09:20:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1278",1278<BR>ECID=dbca84e9-d72c-4819-89fe-c1b8d7f64f6b<BR>ID=dbca84e9-d72c-4819-89fe-c1b8d7f64f6b<BR>LABEL=UNIT:1278||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1278<BR>DATE=2020-02-06T09:20:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1279",1279<BR>ECID=29610748-aeba-480a-ab7e-779a25503f6b<BR>ID=29610748-aeba-480a-ab7e-779a25503f6b<BR>LABEL=UNIT:1279||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1279<BR>DATE=2020-02-06T09:20:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"128",128<BR>ECID=f3750e91-87dc-4483-a7fa-54a87d22067d<BR>ID=f3750e91-87dc-4483-a7fa-54a87d22067d<BR>LABEL=UNIT:128||Mafi Agorve|2019321<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=128<BR>DATE=2019-03-21T00:30:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1280",1280<BR>ECID=fec18bc3-9abf-4bd5-8dcd-0a659e65be51<BR>ID=fec18bc3-9abf-4bd5-8dcd-0a659e65be51<BR>LABEL=UNIT:1280||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1280<BR>DATE=2020-02-06T09:20:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1281",1281<BR>ECID=30489c20-24c3-4680-acf0-6016de1aa79c<BR>ID=30489c20-24c3-4680-acf0-6016de1aa79c<BR>LABEL=UNIT:1281||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1281<BR>DATE=2020-02-06T09:20:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"129",129<BR>ECID=ac85e548-bcef-4d99-b06a-02389b7dc657<BR>ID=ac85e548-bcef-4d99-b06a-02389b7dc657<BR>LABEL=UNIT:129||Mafi Agorve|2019321<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=129<BR>DATE=2019-03-21T00:30:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"130",130<BR>ECID=a31e364a-90d4-4bce-b270-063a2cc74a45<BR>ID=a31e364a-90d4-4bce-b270-063a2cc74a45<BR>LABEL=UNIT:130||Mafi Agorve|2019321<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=130<BR>DATE=2019-03-21T00:30:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"131",131<BR>ECID=66d204bc-113e-4112-ba11-6791cc14b928<BR>ID=66d204bc-113e-4112-ba11-6791cc14b928<BR>LABEL=UNIT:131||Mafi Agorve|2019321<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=131<BR>DATE=2019-03-21T00:30:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"1597",1597<BR>ECID=6be5bcfa-f88b-421f-9aea-ed5bec07f561<BR>ID=6be5bcfa-f88b-421f-9aea-ed5bec07f561<BR>LABEL=UNIT:1597||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1597<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"681",681<BR>ECID=15f004b2-13d7-435f-b6a4-af3742b0d8d5<BR>ID=15f004b2-13d7-435f-b6a4-af3742b0d8d5<BR>LABEL=UNIT:681||Abutia Amegame|201999<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=681<BR>DATE=2019-09-09T12:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"681.1",681.1<BR>ECID=527a0816-c386-4cf1-a02f-b409a6eacd38<BR>ID=527a0816-c386-4cf1-a02f-b409a6eacd38<BR>LABEL=UNIT:681.1||Abutia Amegame|201999<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=681.1<BR>DATE=2019-09-09T12:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"681.2",681.2<BR>ECID=5e26563c-fd68-4f74-91d9-a75693277ed4<BR>ID=5e26563c-fd68-4f74-91d9-a75693277ed4<BR>LABEL=UNIT:681.2||Abutia Amegame|201999<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=681.2<BR>DATE=2019-09-09T12:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"681.3",681.3<BR>ECID=d7079dac-4949-4503-b4de-43ddc4b53a89<BR>ID=d7079dac-4949-4503-b4de-43ddc4b53a89<BR>LABEL=UNIT:681.3||Abutia Amegame|201999<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=681.3<BR>DATE=2019-09-09T12:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"681.4",681.4<BR>ECID=0a662911-6dc3-4fb9-9a9a-6aa7b72ea96f<BR>ID=0a662911-6dc3-4fb9-9a9a-6aa7b72ea96f<BR>LABEL=UNIT:681.4||Abutia Amegame|201999<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=681.4<BR>DATE=2019-09-09T12:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"682",682<BR>ECID=352d8996-4bb5-4127-b6d1-16da8d02b4dc<BR>ID=352d8996-4bb5-4127-b6d1-16da8d02b4dc<BR>LABEL=UNIT:682||Abutia Amegame|201999<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=682<BR>DATE=2019-09-09T12:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"683",683<BR>ECID=989d0e33-77a2-4fb0-a993-e773ceb5fc08<BR>ID=989d0e33-77a2-4fb0-a993-e773ceb5fc08<BR>LABEL=UNIT:683||Abutia Amegame|201999<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=683<BR>DATE=2019-09-09T12:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"684",684<BR>ECID=d7122f2f-fcaf-45c9-8376-43861319092f<BR>ID=d7122f2f-fcaf-45c9-8376-43861319092f<BR>LABEL=UNIT:684||Abutia Amegame|201999<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=684<BR>DATE=2019-09-09T12:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"685",685<BR>ECID=c0537549-d27f-4f15-823b-68e89cc5d818<BR>ID=c0537549-d27f-4f15-823b-68e89cc5d818<BR>LABEL=UNIT:685||Abutia Amegame|201999<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=685<BR>DATE=2019-09-09T12:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
"686",686<BR>ECID=976dacf7-d1a4-475f-9cd9-007952d5a08c<BR>ID=976dacf7-d1a4-475f-9cd9-007952d5a08c<BR>LABEL=UNIT:686||Abutia Amegame|201999<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=686<BR>DATE=2019-09-09T12:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Natural,,,,,,"-1","0","-1",,
