Lot ID,Transect,Store,Latitude,Longitude,Date,Quantity,Habitat,Check Date,Distance,Type,Created By User,Created On,Day,Day 1,Date Verbatim,Direction Of Observation,Locality
233,AA09,Ghana freezer,6.456992288,0.315668863,06/05/2019 10:58,0,Savannah,,20,Yellow Pan,benadams,22/08/2019 20:02,6,,,,Abutia Amegame
232,AA09,Ghana freezer,6.457056228,0.315732786,06/05/2019 10:58,0,Savannah,,10,Yellow Pan,benadams,22/08/2019 20:00,6,,,,Abutia Amegame
231,AA09,Ghana freezer,6.457120169,0.31579671,06/05/2019 10:58,0,Savannah,,0,Malaise,benadams,22/08/2019 19:55,6,,,,Abutia Amegame
23,AA02,Ghana freezer,6.457558179,0.31786423,26/02/2019 00:00,0,Savannah,,30,Pitfall,benadams,23/08/2019 14:55,26,,,,Abutia Amegame
224,AG08,Ghana freezer,6.210027045,0.43781258,17/04/2019 10:35,0,Savannah,,40,Pitfall,benadams,21/08/2019 15:22,17,,,,Mafi Agorve
223,AG08,Ghana freezer,6.209963104,0.437876473,17/04/2019 10:35,0,Savannah,,30,Pitfall,benadams,21/08/2019 15:21,17,,,,Mafi Agorve
222,AG08,Ghana freezer,6.209899163,0.437940366,17/04/2019 10:35,0,Savannah,,20,Pitfall,benadams,21/08/2019 15:20,17,,,,Mafi Agorve
221,AG08,Ghana freezer,6.209835222,0.438004259,17/04/2019 10:35,0,Savannah,,10,Pitfall,benadams,21/08/2019 15:18,17,,,,Mafi Agorve
220,AG08,Ghana freezer,6.210027045,0.43781258,17/04/2019 10:35,0,Savannah,,40,Yellow Pan,benadams,21/08/2019 15:17,17,,,,Mafi Agorve
22,AA02,Ghana freezer,6.457622119,0.317928153,26/02/2019 00:00,0,Savannah,,20,Pitfall,benadams,23/08/2019 14:53,26,,,,Abutia Amegame
219,AG08,Ghana freezer,6.209963104,0.437876473,17/04/2019 10:35,0,Savannah,,30,Yellow Pan,benadams,21/08/2019 15:16,17,,,,Mafi Agorve
218,AG08,Ghana freezer,6.209899163,0.437940366,17/04/2019 10:35,0,Savannah,,20,Yellow Pan,benadams,21/08/2019 15:14,17,,,,Mafi Agorve
217,AG08,Ghana freezer,6.209835222,0.438004259,17/04/2019 10:35,0,Savannah,,10,Yellow Pan,benadams,21/08/2019 15:12,17,,,,Mafi Agorve
216,AG08,Ghana freezer,6.209771281,0.438068152,17/04/2019 10:35,0,Savannah,,0,Malaise,benadams,20/08/2019 18:53,17,,,,Mafi Agorve
215,AG07,Ghana freezer,6.211079041,0.437850265,17/04/2019 10:15,0,Savannah,,40,Pitfall,benadams,20/08/2019 18:35,17,,,,Mafi Agorve
214,AG07,Ghana freezer,6.210988614,0.437850265,17/04/2019 10:15,0,Savannah,,30,Pitfall,benadams,20/08/2019 18:30,17,,,,Mafi Agorve
213,AG07,Ghana freezer,6.210898188,0.437850265,17/04/2019 10:15,0,Savannah,,20,Pitfall,benadams,20/08/2019 18:26,17,,,,Mafi Agorve
212,AG07,Ghana freezer,6.210807762,0.437850265,17/04/2019 10:15,0,Savannah,,10,Pitfall,benadams,20/08/2019 18:22,17,,,,Mafi Agorve
211,AG07,Ghana freezer,6.211079041,0.437850265,17/04/2019 10:15,0,Savannah,,40,Yellow Pan,benadams,20/08/2019 18:19,17,,,,Mafi Agorve
210,AG07,Ghana freezer,6.210988614,0.437850265,17/04/2019 10:15,0,Savannah,,30,Yellow Pan,benadams,20/08/2019 18:10,17,,,,Mafi Agorve
21,AA02,Ghana freezer,6.45768606,0.317992077,26/02/2019 00:00,0,Savannah,,10,Pitfall,benadams,23/08/2019 14:50,26,,,,Abutia Amegame
209,AG07,Ghana freezer,6.210898188,0.437850265,17/04/2019 10:15,0,Savannah,,20,Yellow Pan,benadams,20/08/2019 18:03,17,,,,Mafi Agorve
208,AG07,Ghana freezer,6.210807762,0.437850265,17/04/2019 10:15,0,Savannah,,10,Yellow Pan,benadams,20/08/2019 17:59,17,,,,Mafi Agorve
207,AG07,Ghana freezer,6.210717335,0.437850265,17/04/2019 10:15,0,Savannah,,0,Malaise,benadams,20/08/2019 17:54,17,,,,Mafi Agorve
206,AG06,Ghana freezer,6.213213495,0.440582438,17/04/2019 09:50,0,Savannah,12/03/2020,40,Pitfall,donkoryaw,12/03/2020 13:01,17,,,,Mafi Agorve
205,AG06,Ghana freezer,6.213149554,0.440646331,17/04/2019 09:50,0,Savannah,12/03/2020,30,Pitfall,donkoryaw,12/03/2020 13:00,17,,,,Mafi Agorve
204,AG06,Ghana freezer,6.213085613,0.440710225,17/04/2019 09:50,0,Savannah,12/03/2020,20,Pitfall,donkoryaw,12/03/2020 12:57,17,,,,Mafi Agorve
203,AG06,Ghana freezer,6.213021672,0.440774118,17/04/2019 09:50,0,Savannah,12/03/2020,10,Pitfall,donkoryaw,12/03/2020 12:55,17,,,,Mafi Agorve
202,AG06,Ghana freezer,6.213213495,0.440582438,17/04/2019 09:50,0,Savannah,10/11/2019,40,Yellow Pan,naana,10/03/2020 10:51,17,,,,Mafi Agorve
201,AG06,Ghana freezer,6.213149554,0.440646331,17/04/2019 09:50,0,Savannah,10/11/2019,30,Yellow Pan,naana,10/03/2020 10:50,17,,,,Mafi Agorve
200,AG06,Ghana freezer,6.213085613,0.440710225,17/04/2019 09:50,0,Savannah,10/11/2019,20,Yellow Pan,naana,10/03/2020 10:45,17,,,,Mafi Agorve
20,AA02,Ghana freezer,6.45768606,0.317992077,26/02/2019 00:00,0,Savannah,12/08/2019,10,Yellow Pan,naana,12/02/2020 10:14,26,,,,Abutia Amegame
2,AA01,Ghana freezer,6.458167,0.316062401,26/02/2019 00:00,0,Savannah,12/08/2019,10,Yellow Pan,naana,12/02/2020 09:49,26,,,,Abutia Amegame
199,AG06,Ghana freezer,6.213021672,0.440774118,17/04/2019 09:50,0,Savannah,10/11/2019,10,Yellow Pan,naana,10/03/2020 10:43,17,,,,Mafi Agorve
198,AG06,Ghana freezer,6.212957731,0.440838011,17/04/2019 09:35,0,Savannah,10/11/2019,0,Malaise,naana,10/03/2020 10:41,17,,,,Mafi Agorve
197,AG05,Ghana freezer,6.213415981,0.440590181,17/04/2019 09:35,0,Savannah,10/11/2019,50,Heath,naana,10/03/2020 10:37,17,,,,Mafi Agorve
196,AG05,Ghana freezer,6.213415981,0.440499822,17/04/2019 09:35,0,,10/11/2019,40,Pitfall,naana,10/03/2020 10:26,17,,,,Mafi Agorve
195,AG05,Ghana freezer,6.213415981,0.440409464,17/04/2019 09:35,0,Savannah,10/11/2019,30,Pitfall,naana,10/03/2020 10:23,17,,,,Mafi Agorve
194,AG05,Ghana freezer,6.213415981,0.440319105,17/04/2019 09:35,0,Savannah,10/11/2019,20,Pitfall,naana,10/03/2020 10:32,17,,,,Mafi Agorve
193,AG05,Ghana freezer,6.213415981,0.440228746,17/04/2019 09:35,0,Savannah,10/11/2019,10,Pitfall,naana,10/03/2020 10:34,17,,,,Mafi Agorve
192,AG05,Ghana freezer,6.213415981,0.440499822,17/04/2019 00:00,0,Savannah,,40,Yellow Pan,donkoryaw,06/08/2019 15:59,17,,,,Mafi Agorve
191,AG05,Ghana freezer,6.213415981,0.440409464,17/04/2019 00:00,0,Savannah,,30,Yellow Pan,donkoryaw,06/08/2019 15:57,17,,,,Mafi Agorve
190,AG05,Ghana freezer,6.213415981,0.440319105,17/04/2019 00:00,0,Savannah,,20,Yellow Pan,donkoryaw,06/08/2019 15:51,17,,,,Mafi Agorve
19,AA02,Ghana freezer,6.45775,0.318056,26/02/2019 00:00,0,Savannah,,0,Malaise,benadams,23/08/2019 12:12,26,,,,Abutia Amegame
189,AG05,Ghana freezer,6.213415981,0.440228746,17/04/2019 00:00,0,Savannah,,10,Yellow Pan,donkoryaw,06/08/2019 15:46,17,,,,Mafi Agorve
188,AG05,Ghana freezer,6.213415981,0.440138387,17/04/2019 00:00,0,,,0,Malaise,donkoryaw,06/08/2019 15:38,17,,,,Mafi Agorve
187,AA08,Ghana freezer,6.457557021,0.315112714,15/04/2019 14:42,0,Savannah,11/11/2019,40,Pitfall,donkoryaw,28/02/2020 10:33,15,,,,Abutia Amegame
186,AA08,Ghana freezer,6.457620962,0.315176637,15/04/2019 14:42,0,Savannah,11/11/2019,30,Pitfall,donkoryaw,28/02/2020 10:32,15,,,,Abutia Amegame
185,AA08,Ghana freezer,6.457684902,0.31524056,15/04/2019 14:42,0,Savannah,11/11/2019,20,Pitfall,donkoryaw,28/02/2020 10:31,15,,,,Abutia Amegame
184,AA08,Ghana freezer,6.457748843,0.315304484,15/04/2019 14:42,0,Savannah,11/11/2019,10,Pitfall,donkoryaw,28/02/2020 10:31,15,,,,Abutia Amegame
183,AA08,Ghana freezer,6.457557021,0.315112714,15/04/2019 14:42,0,Savannah,11/11/2019,40,Yellow Pan,donkoryaw,28/02/2020 10:30,15,,,,Abutia Amegame
182,AA08,Ghana freezer,6.457620962,0.315176637,15/04/2019 14:42,0,Savannah,11/11/2019,30,Yellow Pan,donkoryaw,28/02/2020 10:28,15,,,,Abutia Amegame
181,AA08,Ghana freezer,6.457684902,0.31524056,15/04/2019 14:42,0,Savannah,11/11/2019,20,Yellow Pan,donkoryaw,28/02/2020 10:27,15,,,,Abutia Amegame
180,AA08,Ghana freezer,6.457748843,0.315304484,15/04/2019 14:42,0,Savannah,11/11/2019,10,Yellow Pan,donkoryaw,27/02/2020 14:14,15,,,,Abutia Amegame
18,AA04,Ghana freezer,6.461312425,0.317805,26/02/2019 00:00,0,Savannah,12/08/2019,10,Pitfall,naana,12/02/2020 10:04,26,,,,Abutia Amegame
179,AA08,Ghana freezer,6.457812783,0.315368407,15/04/2019 14:42,0,Savannah,11/11/2019,0,Malaise,donkoryaw,27/02/2020 14:12,15,,,,Abutia Amegame
178,AA07,Ghana freezer,6.453320084,0.31585985,15/04/2019 14:17,0,Savannah,11/11/2019,40,Pitfall,donkoryaw,27/02/2020 14:09,15,,,,Abutia Amegame
177,AA07,Ghana freezer,6.45341051,0.31585985,15/04/2019 14:17,0,Savannah,11/11/2019,30,Pitfall,donkoryaw,27/02/2020 14:08,15,,,,Abutia Amegame
176,AA07,Ghana freezer,6.453500935,0.31585985,15/04/2019 14:17,0,Savannah,11/11/2019,20,Pitfall,donkoryaw,27/02/2020 14:07,15,,,,Abutia Amegame
175,AA07,Ghana freezer,6.453591361,0.31585985,15/04/2019 14:17,0,Savannah,11/11/2019,10,Pitfall,donkoryaw,27/02/2020 14:04,15,,,,Abutia Amegame
174,AA07,Ghana freezer,6.453320084,0.31585985,15/04/2019 14:17,0,Savannah,11/11/2019,40,Yellow Pan,donkoryaw,27/02/2020 14:03,15,,,,Abutia Amegame
173,AA07,Ghana freezer,6.45341051,0.31585985,15/04/2019 14:17,0,Savannah,11/11/2019,30,Yellow Pan,donkoryaw,27/02/2020 14:01,15,,,,Abutia Amegame
172,AA07,Ghana freezer,6.453500935,0.31585985,15/04/2019 14:17,0,Savannah,11/11/2019,20,Yellow Pan,donkoryaw,27/02/2020 13:59,15,,,,Abutia Amegame
171,AA07,Ghana freezer,6.453591361,0.31585985,15/04/2019 14:17,0,Savannah,11/11/2019,10,Yellow Pan,donkoryaw,27/02/2020 13:57,15,,,,Abutia Amegame
170,AA07,Ghana freezer,6.453681786,0.31585985,15/04/2019 14:17,0,Savannah,10/11/2019,0,Malaise,donkoryaw,27/02/2020 13:53,15,,,,Abutia Amegame
17,AA04,Ghana freezer,6.461493276,0.317805,26/02/2019 00:00,0,Savannah,10/08/2019,30,Yellow Pan,naana,11/02/2020 17:23,26,,,,Abutia Amegame
169,AA06,Ghana freezer,6.455702186,0.313423354,15/04/2019 13:16,0,Savannah,,40,Pitfall,benadams,26/08/2019 07:23,15,,,,Abutia Amegame
168,AA06,Ghana freezer,6.455702186,0.313332953,15/04/2019 13:16,0,Savannah,,30,Pitfall,benadams,26/08/2019 07:22,15,,,,Abutia Amegame
167,AA06,Ghana freezer,6.455702186,0.313242552,15/04/2019 13:16,0,Savannah,,20,Pitfall,benadams,26/08/2019 07:21,15,,,,Abutia Amegame
166,AA06,Ghana freezer,6.455702186,0.313152151,15/04/2019 13:16,0,Savannah,,10,Pitfall,benadams,26/08/2019 07:20,15,,,,Abutia Amegame
165,AA06,Ghana freezer,6.455702186,0.313423354,15/04/2019 13:16,0,Savannah,,40,Yellow Pan,benadams,26/08/2019 07:19,15,,,,Abutia Amegame
1647,2_MA_NW_22,Ghana freezer,6.2133,0.4406396,23/06/2021 00:00,0,Savannah,24/06/2021,10,CDC,donkoryaw,06/07/2021 10:51,23,,,,Mafi Agorve
1646,2_MA_NW_22,Ghana freezer,6.2133,0.4403686,23/06/2021 00:00,0,Savannah,24/06/2021,40,Pitfall,donkoryaw,06/07/2021 10:50,23,,,,Mafi Agorve
1645,2_MA_NW_22,Ghana freezer,6.2133,0.4404589,23/06/2021 00:00,0,Savannah,24/06/2021,30,Pitfall,donkoryaw,06/07/2021 10:50,23,,,,Mafi Agorve
1644,2_MA_NW_22,Ghana freezer,6.2133,0.4405493,23/06/2021 00:00,0,Savannah,24/06/2021,20,Pitfall,donkoryaw,06/07/2021 10:49,23,,,,Mafi Agorve
1643,2_MA_NW_22,Ghana freezer,6.2133,0.4406396,23/06/2021 00:00,0,Savannah,24/06/2021,10,Pitfall,donkoryaw,06/07/2021 10:48,23,,,,Mafi Agorve
1642,2_MA_NW_22,Ghana freezer,6.2133,0.4403686,23/06/2021 00:00,0,Savannah,24/06/2021,40,Yellow Pan,donkoryaw,06/07/2021 10:47,23,,,,Mafi Agorve
1641,2_MA_NW_22,Ghana freezer,6.2133,0.4404589,23/06/2021 00:00,0,Savannah,24/06/2021,30,Yellow Pan,donkoryaw,06/07/2021 10:46,23,,,,Mafi Agorve
1640,2_MA_NW_22,Ghana freezer,6.2133,0.4405493,23/06/2021 00:00,0,Savannah,24/06/2021,20,Yellow Pan,donkoryaw,06/07/2021 10:46,23,,,,Mafi Agorve
164,AA06,Ghana freezer,6.455702186,0.313332953,15/04/2019 13:16,0,Savannah,,30,Yellow Pan,benadams,26/08/2019 07:17,15,,,,Abutia Amegame
1639,2_MA_NW_22,Ghana freezer,6.2133,0.4406396,23/06/2021 00:00,0,Savannah,24/06/2021,10,Yellow Pan,donkoryaw,06/07/2021 10:45,23,,,,Mafi Agorve
1638.4,2_MA_NW_22,,6.2133,0.44073,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 14:14,23,,,,Mafi Agorve
1638.3,2_MA_NW_22,,6.2133,0.44073,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 14:05,23,,,,Mafi Agorve
1638.2,2_MA_NW_22,,6.2133,0.44073,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 13:42,23,,,,Mafi Agorve
1638.1,2_MA_NW_22,,6.2133,0.44073,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 13:17,23,,,,Mafi Agorve
1638,2_MA_NW_22,Ghana freezer,6.2133,0.44073,23/06/2021 00:00,0,Savannah,24/06/2021,0,Malaise,donkoryaw,06/07/2021 10:44,23,,,,Mafi Agorve
1637,2_MA_SW_22,Ghana freezer,6.20934,0.4395836,23/06/2021 00:00,0,Savannah,24/06/2021,100,CDC,donkoryaw,06/07/2021 10:43,23,,,,Mafi Agorve
1636,2_MA_SW_22,Ghana freezer,6.20934,0.4390414,23/06/2021 00:00,0,Savannah,24/06/2021,40,Pitfall,donkoryaw,06/07/2021 10:42,23,,,,Mafi Agorve
1635,2_MA_SW_22,Ghana freezer,6.20934,0.4389511,23/06/2021 00:00,0,Savannah,24/06/2021,30,Pitfall,donkoryaw,06/07/2021 10:41,23,,,,Mafi Agorve
1634,2_MA_SW_22,Ghana freezer,6.20934,0.4388607,23/06/2021 00:00,0,Savannah,24/06/2024,20,Pitfall,donkoryaw,06/07/2021 10:40,23,,,,Mafi Agorve
1633,2_MA_SW_22,Ghana freezer,6.20934,0.4387704,23/06/2021 00:00,0,Savannah,24/06/2021,10,Pitfall,donkoryaw,06/07/2021 10:39,23,,,,Mafi Agorve
1632,2_MA_SW_22,Ghana freezer,6.20934,0.4390414,23/06/2021 00:00,0,Savannah,24/06/2021,40,Yellow Pan,donkoryaw,06/07/2021 10:35,23,,,,Mafi Agorve
1631,2_MA_SW_22,Ghana freezer,6.20934,0.4389511,23/06/2021 00:00,0,Savannah,24/06/2021,30,Yellow Pan,donkoryaw,06/07/2021 10:34,23,,,,Mafi Agorve
1630,2_MA_SW_22,Ghana freezer,6.20934,0.4388607,23/06/2021 00:00,0,Savannah,24/06/2021,20,Yellow Pan,donkoryaw,06/07/2021 10:33,23,,,,Mafi Agorve
163,AA06,Ghana freezer,6.455702186,0.313242552,15/04/2019 13:16,0,Savannah,,20,Yellow Pan,benadams,26/08/2019 07:16,15,,,,Abutia Amegame
1629,2_MA_SW_22,Ghana freezer,6.20934,0.4387704,23/06/2021 00:00,0,Savannah,24/06/2021,10,Yellow Pan,donkoryaw,06/07/2021 10:33,23,,,,Mafi Agorve
1628.4,2_MA_SW_22,,6.20934,0.43868,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 14:16,23,,,,Mafi Agorve
1628.3,2_MA_SW_22,,6.20934,0.43868,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 14:07,23,,,,Mafi Agorve
1628.2,2_MA_SW_22,,6.20934,0.43868,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 13:44,23,,,,Mafi Agorve
1628.1,2_MA_SW_22,,6.20934,0.43868,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 13:19,23,,,,Mafi Agorve
1628,2_MA_SW_22,Ghana freezer,6.20934,0.43868,23/06/2021 00:00,0,Savannah,24/06/2021,0,Malaise,donkoryaw,06/07/2021 10:32,23,,,,Mafi Agorve
1627,2_MA_NE_22,Ghana freezer,6.211439,0.4443511,23/06/2021 00:00,0,Savannah,24/06/2021,100,CDC,donkoryaw,06/07/2021 10:31,23,,,,Mafi Agorve
1626,2_MA_NE_22,Ghana freezer,6.211056,0.4447344,23/06/2021 00:00,0,Savannah,24/06/2021,40,Pitfall,donkoryaw,06/07/2021 10:30,23,,,,Mafi Agorve
1625,2_MA_NE_22,Ghana freezer,6.210992,0.4447983,23/06/2021 00:00,0,Savannah,24/06/2021,30,Pitfall,donkoryaw,06/07/2021 10:30,23,,,,Mafi Agorve
1624,2_MA_NE_22,Ghana freezer,6.210928,0.4448622,23/06/2021 00:00,0,Savannah,24/06/2021,20,Pitfall,donkoryaw,06/07/2021 10:29,23,,,,Mafi Agorve
1623,2_MA_NE_22,Ghana freezer,6.210864,0.4449261,23/06/2021 00:00,0,Savannah,24/06/2021,10,Pitfall,donkoryaw,06/07/2021 10:28,23,,,,Mafi Agorve
1622,2_MA_NE_22,Ghana freezer,6.211056,0.4447344,23/06/2021 00:00,0,Savannah,24/06/2021,40,Yellow Pan,donkoryaw,06/07/2021 10:27,23,,,,Mafi Agorve
1621,2_MA_NE_22,Ghana freezer,6.210992,0.4447983,23/06/2021 00:00,0,Savannah,24/06/2021,30,Yellow Pan,donkoryaw,06/07/2021 10:26,23,,,,Mafi Agorve
1620,2_MA_NE_22,Ghana freezer,6.210928,0.4448622,23/06/2021 00:00,0,Savannah,24/06/2021,20,Yellow Pan,donkoryaw,06/07/2021 10:25,23,,,,Mafi Agorve
162,AA06,Ghana freezer,6.455702186,0.313152151,15/04/2019 13:16,0,Savannah,,10,Yellow Pan,benadams,26/08/2019 07:15,15,,,,Abutia Amegame
1619,2_MA_NE_22,Ghana freezer,6.210864,0.4449261,23/06/2021 00:00,0,Savannah,24/06/2021,10,Yellow Pan,donkoryaw,06/07/2021 10:24,23,,,,Mafi Agorve
1618.4,2_MA_NE_22,,6.2108,0.44499,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 14:15,23,,,,Mafi Agorve
1618.3,2_MA_NE_22,,6.2108,0.44499,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 14:06,23,,,,Mafi Agorve
1618.2,2_MA_NE_22,,6.2108,0.44499,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 13:43,23,,,,Mafi Agorve
1618.1,2_MA_NE_22,,6.2108,0.44499,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 13:18,23,,,,Mafi Agorve
1618,2_MA_NE_22,Ghana freezer,6.2108,0.44499,23/06/2021 00:00,0,Savannah,24/06/2021,0,Malaise,donkoryaw,06/07/2021 10:23,23,,,,Mafi Agorve
1617,2_MA_SE_22,Ghana freezer,6.206906,0.44284,23/06/2021 00:00,0,Savannah,24/06/2021,100,CDC,donkoryaw,06/07/2021 10:23,23,,,,Mafi Agorve
1616,2_MA_SE_22,Ghana freezer,6.207448,0.44284,23/06/2021 00:00,0,Savannah,24/06/2021,40,Pitfall,donkoryaw,06/07/2021 10:22,23,,,,Mafi Agorve
1615,2_MA_SE_22,Ghana freezer,6.207539,0.44284,23/06/2021 00:00,0,Savannah,24/06/2021,30,Pitfall,donkoryaw,06/07/2021 10:21,23,,,,Mafi Agorve
1614,2_MA_SE_22,Ghana freezer,6.207629,0.44284,23/06/2021 00:00,0,Savannah,24/06/2021,20,Pitfall,donkoryaw,06/07/2021 10:20,23,,,,Mafi Agorve
1613,2_MA_SE_22,Ghana freezer,6.20772,0.44284,23/06/2021 00:00,0,Savannah,24/06/2021,10,Pitfall,donkoryaw,06/07/2021 10:18,23,,,,Mafi Agorve
1612,2_MA_SE_22,Ghana freezer,6.207448,0.44284,23/06/2021 00:00,0,Savannah,24/06/2021,40,Yellow Pan,donkoryaw,06/07/2021 10:17,23,,,,Mafi Agorve
1611,2_MA_SE_22,Ghana freezer,6.207539,0.44284,23/06/2021 00:00,0,Savannah,24/06/2021,30,Yellow Pan,donkoryaw,06/07/2021 10:17,23,,,,Mafi Agorve
1610,2_MA_SE_22,Ghana freezer,6.207629,0.44284,23/06/2021 00:00,0,Savannah,24/06/2021,20,Yellow Pan,donkoryaw,06/07/2021 10:16,23,,,,Mafi Agorve
161,AA06,Ghana freezer,6.455702186,0.31306175,15/04/2019 13:16,0,Savannah,,0,Malaise,benadams,26/08/2019 07:13,15,,,,Abutia Amegame
1609,2_AA_SE_22,Ghana freezer,6.457234,0.3173939,21/06/2021 00:00,0,Savannah,24/06/2021,10,Yellow Pan,donkoryaw,05/07/2021 11:41,21,,,,Abutia Amegame
1608.4,2_MA_SE_22,,6.20781,0.44284,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 14:17,23,,,,Mafi Agorve
1608.3,2_MA_SE_22,,6.20781,0.44284,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 14:08,23,,,,Mafi Agorve
1608.2,2_MA_SE_22,,6.20781,0.44284,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 13:45,23,,,,Mafi Agorve
1608.1,2_MA_SE_22,,6.20781,0.44284,23/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 13:20,23,,,,Mafi Agorve
1608,2_MA_SE_22,Ghana freezer,6.20781,0.44284,23/06/2021 00:00,0,Savannah,23/06/2021,0,Malaise,donkoryaw,05/07/2021 11:40,23,,,,Mafi Agorve
1607,2_AA_NE_22,Ghana freezer,6.46173,0.318394,21/06/2021 00:00,0,Savannah,22/06/2021,100,CDC,donkoryaw,06/07/2021 11:43,21,,,,Abutia Amegame
1606,2_AA_NE_22,Ghana freezer,6.46173,0.3178516,21/06/2021 00:00,0,Savannah,22/06/2021,40,Pitfall,donkoryaw,06/07/2021 11:42,21,,,,Abutia Amegame
1605,2_AA_NE_22,Ghana freezer,6.46173,0.3177612,21/06/2021 00:00,0,Savannah,22/06/2021,30,Pitfall,donkoryaw,06/07/2021 11:41,21,,,,Abutia Amegame
1604,2_AA_NE_22,Ghana freezer,6.46173,0.3176708,21/06/2021 00:00,0,Savannah,22/06/2021,20,Pitfall,donkoryaw,06/07/2021 11:40,21,,,,Abutia Amegame
1603,2_AA_NE_22,Ghana freezer,6.46173,0.3175804,21/06/2021 00:00,0,Savannah,22/06/2021,10,Pitfall,donkoryaw,06/07/2021 11:39,21,,,,Abutia Amegame
1602,2_AA_NE_22,Ghana freezer,6.46173,0.3178516,21/06/2021 00:00,0,Savannah,22/06/2021,40,Yellow Pan,donkoryaw,06/07/2021 11:36,21,,,,Abutia Amegame
1601,2_AA_NE_22,Ghana freezer,6.46173,0.3177612,21/06/2021 00:00,0,Savannah,22/06/2021,30,Yellow Pan,donkoryaw,06/07/2021 11:35,21,,,,Abutia Amegame
1600,2_AA_NE_22,Ghana freezer,6.46173,0.3176708,21/06/2021 00:00,0,Savannah,22/06/2021,20,Yellow Pan,donkoryaw,06/07/2021 11:32,21,,,,Abutia Amegame
160,AA05,Ghana freezer,6.455652298,0.316291616,26/02/2019 00:00,0,Savannah,,50,Heath,benadams,26/08/2019 07:12,26,,,,Abutia Amegame
16,AA04,Ghana freezer,6.461583702,0.317805,26/02/2019 00:00,0,Savannah,12/08/2019,40,Pitfall,naana,12/02/2020 10:13,26,,,,Abutia Amegame
1599,2_AA_NE_22,Ghana freezer,6.46173,0.3175804,21/06/2021 00:00,0,Savannah,22/06/2021,10,Yellow Pan,donkoryaw,06/07/2021 11:29,21,,,,Abutia Amegame
1598.4,2_AA_NE_22,,6.46173,0.31749,21/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 14:10,21,,,,Abutia Amegame
1598.3,2_AA_NE_22,,6.46173,0.31749,21/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 14:01,21,,,,Abutia Amegame
1598.2,2_AA_NE_22,,6.46173,0.31749,21/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 13:38,21,,,,Abutia Amegame
1598.1,2_AA_NE_22,,6.46173,0.31749,21/06/2021 00:00,0,Savannah,,0,Malaise,talya,25/02/2022 13:14,21,,,,Abutia Amegame
1598,2_AA_NE_22,Ghana freezer,6.46173,0.31749,21/06/2021 00:00,0,Savannah,22/06/2021,0,Malaise,donkoryaw,06/07/2021 11:27,21,,,,Abutia Amegame
1597,2_AA_NW_22,Ghana freezer,6.461451,0.3143008,21/06/2021 00:00,0,Savannah,22/06/2021,100,CDC,donkoryaw,06/07/2021 11:26,21,,,,Abutia Amegame
1596,2_AA_NW_22,Ghana freezer,6.461834,0.3146843,21/06/2021 00:00,0,Savannah,22/06/2021,40,Pitfall,donkoryaw,06/07/2021 11:25,21,,,,Abutia Amegame
1595,2_AA_NW_22,Ghana freezer,6.461898,0.3147482,21/06/2021 00:00,0,Savannah,22/06/2021,30,Pitfall,donkoryaw,06/07/2021 11:24,21,,,,Abutia Amegame
1594,2_AA_NW_22,Ghana freezer,6.461962,0.3148122,21/06/2021 00:00,0,Savannah,22/06/2021,20,Pitfall,donkoryaw,06/07/2021 11:24,21,,,,Abutia Amegame
1593,2_AA_NW_22,Ghana freezer,6.462026,0.3148761,21/06/2021 00:00,0,Savannah,22/06/2021,10,Pitfall,donkoryaw,06/07/2021 11:23,21,,,,Abutia Amegame
1592,2_AA_NW_22,Ghana freezer,6.461834,0.3146843,21/06/2021 00:00,0,Savannah,22/06/2021,40,Yellow Pan,donkoryaw,06/07/2021 11:22,21,,,,Abutia Amegame
1591,2_AA_NW_22,Ghana freezer,6.461898,0.3147482,21/06/2021 00:00,0,Savannah,22/06/2021,30,Yellow Pan,donkoryaw,06/07/2021 11:21,21,,,,Abutia Amegame
1590,2_AA_NW_22,Ghana freezer,6.461962,0.3148122,21/06/2021 00:00,0,Savannah,22/06/2021,20,Yellow Pan,donkoryaw,06/07/2021 11:20,21,,,,Abutia Amegame
