BIN	TotalMembers	Taxa	Count in Project	Unique
BOLD:ADA1631	89	Bracon	2	F
BOLD:ADA2063	137	Chloropidae	18	F
BOLD:ADA2178	32	Phoridae	1	F
BOLD:ADA2511	11	Tomosvaryella	2	F
BOLD:ADA2664	101	Agromyzidae	2	F
BOLD:ADA2681	43	Cecidomyiidae	2	F
BOLD:ADA2835	2	Cecidomyiidae	1	F
BOLD:ADA2952	5	Cecidomyiidae	1	F
BOLD:ADA3036	39	Milichiinae	2	F
BOLD:ADA3637	12	Cardiocondyla	2	F
BOLD:ADA3637	12	Myrmicinae	5	F
BOLD:ADA3763	72	Cecidomyiidae	2	F
BOLD:ADA3992	18	Muscidae	1	F
BOLD:ADA4445	39	Periscelididae	1	F
BOLD:ADA5094	35	Hormius	1	F
BOLD:ADA6146	20	Scelionidae	1	F
BOLD:ADA6231	12	Spilomelinae	1	F
BOLD:ADA6647	60	Phoridae	1	F
BOLD:ADA7435	64	Chloropidae	1	F
BOLD:ADA7684	18	Coenosiinae	2	F
BOLD:ADA7684	18	Lispe	1	F
BOLD:ADA8233	2	Spilomelinae	1	F
BOLD:ADA8973	248	Caecilius	1	F
BOLD:ADB4116	9	Ophioninae	3	F
BOLD:ADB4539	33	Reduviidae	2	F
BOLD:ADB4707	16	Pyrgotidae	5	F
BOLD:ADB4738	8	Pentatomidae	1	F
BOLD:ADB5120	67	Cicadellidae	2	F
BOLD:ADB6257	72	Scelioninae	1	F
BOLD:ADC0354	134	Conocephalinae	2	F
BOLD:ADC0354	134	Conocephalus maculatus	2	F
BOLD:ADC0354	134	Tettigoniidae	1	F
BOLD:ADD0315	8	Culicinae	1	F
BOLD:ADD0612	12	Scelioninae	1	F
BOLD:ADD1297	529	Forcipomyia	1	F
BOLD:ADD1297	529	Forcipomyiinae	8	F
BOLD:ADD1502	9	Sphaeroceridae	3	F
BOLD:ADD2679	70	Scolytinae	1	F
BOLD:ADD3561	59	Cecidomyiidae	3	F
BOLD:ADD3561	59	Cecidomyiinae	1	F
BOLD:ADD3649	32	Diapriinae	1	F
BOLD:ADE0792	142	Entomobryidae	3	F
BOLD:ADE5020	129	Ciriacreminae	11	F
BOLD:ADE5020	129	Heteropsylla	1	F
BOLD:ADE5020	129	Heteropsylla cubana	7	F
BOLD:ADF5503	367	Culicinae	3	F
BOLD:ADF9446	11	Erebinae	1	F
BOLD:ADG0566	4	Crabronidae	1	F
BOLD:ADG2021	209	Stratiomyidae	38	F
BOLD:ADG4346	13	Chloropidae	1	F
BOLD:ADG4972	1231	Ceratopogonidae	16	F
BOLD:ADG5285	103	Crematogaster	1	F
BOLD:ADG5285	103	Myrmicinae	3	F
BOLD:ADG8864	9	Dolichopodidae	1	F
BOLD:ADG9652	9	Gelechiidae	1	F
BOLD:ADG9745	37	Spilomelinae	1	F
BOLD:ADG9996	18	Formicinae	1	F
BOLD:ADH0296	38	Cecidomyiidae	1	F
BOLD:ADH0339	19	Linnaemya	1	F
BOLD:ADH0456	17	Phoridae	2	F
BOLD:ADH1071	71	Campylomma	1	F
BOLD:ADH1695	222	Phoridae	1	F
BOLD:ADH1766	9	Ceratopogonidae	1	F
BOLD:ADH2001	118	Phoridae	2	F
BOLD:ADH2496	69	Cecidomyiidae	1	F
BOLD:ADH2595	87	Cicadellidae	1	F
BOLD:ADH2702	860	Myrmicinae	8	F
BOLD:ADH2702	860	Pheidole	19	F
BOLD:ADH2725	740	Asteromyia	2	F
BOLD:ADH2725	740	Cecidomyiinae	11	F
BOLD:ADH2729	16	Cecidomyiidae	1	F
BOLD:ADH2756	70	Metopininae	4	F
BOLD:ADH2770	137	Phoridae	2	F
BOLD:ADH3000	2	Ceratopogonidae	1	F
BOLD:ADH3931	3	Pompilidae	1	F
BOLD:ADH6728	4	Bengaliinae	1	F
BOLD:ADH7723	48	Ichneumonidae	1	F
BOLD:ADH9090	18	Cecidomyiidae	1	F
BOLD:ADI2613	5	Culicinae	1	F
BOLD:ADI5067	18	Cecidomyiidae	5	F
BOLD:ADI5341	4	Cecidomyiidae	2	F
BOLD:ADI5428	17	Cecidomyiidae	1	F
BOLD:ADI5478	20	Cicadellidae	4	F
BOLD:ADI5523	8	Cecidomyiidae	5	F
BOLD:ADI5631	143	Dolichopodidae	30	F
BOLD:ADI5705	5	Cecidomyiidae	1	F
BOLD:ADI5742	14	Culicinae	1	F
BOLD:ADI5776	639	Cicadellidae	15	F
BOLD:ADI5852	10	Ceratopogonidae	1	F
BOLD:ADI5888	75	Scelionidae	11	F
BOLD:ADI5909	24	Cecidomyiidae	1	F
BOLD:ADI5929	3	Hymenoptera	2	F
BOLD:ADI6065	132	Cicadellidae	1	F
BOLD:ADI6235	2	Diptera	1	F
BOLD:ADI6252	15	Hypeninae	2	F
BOLD:ADI6263	30	Diptera	5	F
BOLD:ADI6314	133	Cecidomyiidae	4	F
BOLD:ADI6401	6	Eudorylas mutillatus	1	F
BOLD:ADI6402	312	Forcipomyiinae	11	F
BOLD:ADI6429	11	Sciaridae	1	F
BOLD:ADI6537	67	Limoniidae	1	F
BOLD:ADI6577	18	Cecidomyiidae	2	F
BOLD:ADI6582	29	Aphrophoridae	4	F
BOLD:ADI6586	21	Chironomidae	17	F
BOLD:ADI6630	5	Scelionidae	1	F
BOLD:ADI6731	65	Ectobiidae	3	F
BOLD:ADI6749	6	Ichneumonidae	2	F
BOLD:ADI6767	30	Immidae	2	F
BOLD:ADI6790	116	Formicidae	79	F
BOLD:ADI6933	21	Crambidae	2	F
BOLD:ADI6961	22	Ephydridae	1	F
BOLD:ADI7008	114	Cecidomyiidae	1	F
BOLD:ADI7081	11	Cecidomyiidae	5	F
BOLD:ADI7089	18	Cecidomyiidae	2	F
BOLD:ADI7244	105	Formicidae	4	F
BOLD:ADI7297	7	Rhyparochromidae	1	F
BOLD:ADI7481	9	Cecidomyiidae	2	F
BOLD:ADI7483	18	Ceratopogonidae	2	F
BOLD:ADI7636	27	Coenosia	1	F
BOLD:ADI7636	27	Coenosiinae	1	F
BOLD:ADI7733	127	Cicadellidae	5	F
BOLD:ADI8187	8	Cicadellidae	1	F
BOLD:ADI8275	20	Cecidomyiidae	8	F
BOLD:ADI8311	5	Cicadellidae	2	F
BOLD:ADI8320	5	Sciaridae	1	F
BOLD:ADI8359	1404	Ceratopogonidae	19	F
BOLD:ADI8365	85	Boletobiinae	4	F
BOLD:ADI8499	4	Noctuidae	1	F
BOLD:ADI8589	14	Larrinae	6	F
BOLD:ADI8599	19	Noctuidae	5	F
BOLD:ADI8618	12	Cecidomyiidae	4	F
BOLD:ADI8626	12	Scelionidae	4	F
BOLD:ADI8631	6	Cecidomyiidae	4	F
BOLD:ADI8668	7	Evaniidae	1	F
BOLD:ADI8697	17	Microcephalops	1	F
BOLD:ADI8698	6	Cecidomyiidae	2	F
BOLD:ADI8798	22	Cecidomyiidae	2	F
BOLD:ADI8830	132	Ceratopogonidae	7	F
BOLD:ADI8844	29	Cecidomyiidae	4	F
BOLD:ADI8972	115	Scelioninae	9	F
BOLD:ADI9016	4	Cecidomyiidae	1	F
BOLD:ADI9035	63	Coccinellidae	11	F
BOLD:ADI9393	426	Cecidomyiidae	19	F
BOLD:ADI9397	28	Delphacidae	1	F
BOLD:ADI9470	3	Scelionidae	1	F
BOLD:ADI9498	579	Ceratopogonidae	3	F
BOLD:ADI9516	27	Lecithoceridae	1	F
BOLD:ADI9531	47	Formicidae	1	F
BOLD:ADI9532	6	Telenominae	1	F
BOLD:ADI9648	8	Chloropidae	2	F
BOLD:ADI9656	8	Sarcophaga	2	F
BOLD:ADI9666	9	Cecidomyiinae	2	F
BOLD:ADI9894	15	Cicadellidae	3	F
BOLD:ADI9958	31	Anthicidae	7	F
BOLD:ADJ0145	263	Phoridae	4	F
BOLD:ADJ0340	82	Cicadellidae	6	F
BOLD:ADJ0406	2	Dolichopodidae	1	F
BOLD:ADJ0499	6	Mycetophilidae	1	F
BOLD:ADJ0629	22	Phyllomyza	1	F
BOLD:ADJ0629	22	Phyllomyzinae	4	F
BOLD:ADJ0677	293	Sciaridae	29	F
BOLD:ADJ0681	13	Cicadellidae	5	F
BOLD:ADJ0840	65	Drosophilidae	5	F
BOLD:ADJ0850	19	Cecidomyiidae	2	F
BOLD:ADJ0896	88	Cicadellidae	1	F
BOLD:ADJ1053	9	Cecidomyiidae	1	F
BOLD:ADJ1119	15	Diptera	1	F
BOLD:ADJ1167	44	Cecidomyiidae	7	F
BOLD:ADJ1304	11	Cecidomyiidae	2	F
BOLD:ADJ1363	35	Ichneumonidae	1	F
BOLD:ADJ1394	70	Ceratopogonidae	8	F
BOLD:ADJ1514	73	Tachinidae	1	F
BOLD:ADJ1561	315	Ceratopogonidae	17	F
BOLD:ADJ1588	11	Cecidomyiidae	4	F
BOLD:ADJ1596	4	Phoridae	1	F
BOLD:ADJ1871	104	Phoridae	13	F
BOLD:ADJ2052	202	Cecidomyiidae	10	F
BOLD:ADJ2074	50	Cicadellidae	7	F
BOLD:ADJ2164	6	Cecidomyiidae	1	F
BOLD:ADJ2195	2	Lepidoptera	1	F
BOLD:ADJ2210	11	Cecidomyiinae	3	F
BOLD:ADJ2317	29	Muscidae	17	F
BOLD:ADJ2326	6	Tingidae	1	F
BOLD:ADJ2500	30	Tachinidae	3	F
BOLD:ADJ2582	624	Ceratopogonidae	12	F
BOLD:ADJ2632	639	Cecidomyiidae	17	F
BOLD:ADJ2725	63	Phoridae	17	F
BOLD:ADJ2767	4	Doryctinae	1	F
BOLD:ADJ2816	142	Chironomidae	6	F
BOLD:ADJ2850	75	Cecidomyiidae	21	F
BOLD:ADJ2883	38	Cecidomyiidae	10	F
BOLD:ADJ2898	29	Cecidomyiidae	2	F
BOLD:ADJ2959	11	Erebidae	3	F
BOLD:ADJ2962	4	Pompilidae	2	F
BOLD:ADJ3128	10	Cecidomyiidae	1	F
BOLD:ADJ3184	3	Scelionidae	1	F
BOLD:ADJ3257	21	Meenoplidae	1	F
BOLD:ADJ3261	10	Aleyrodidae	6	F
BOLD:ADJ3278	139	Sergentomyia	1	F
BOLD:ADJ3281	234	Cicadellidae	45	F
BOLD:ADJ3312	27	Cicadellidae	4	F
BOLD:ADJ3324	7	Bethylidae	1	F
BOLD:ADJ3382	49	Dolichopodidae	2	F
BOLD:ADJ3384	12	Tachinidae	1	F
BOLD:ADJ3405	13	Diptera	1	F
BOLD:ADJ3405	13	Trichomyia	1	F
BOLD:ADJ3422	3	Cecidomyiidae	1	F
BOLD:ADJ3473	30	Chironomidae	1	F
BOLD:ADJ3529	50	Bethylidae	41	F
BOLD:ADJ3626	12	Phoridae	4	F
BOLD:ADJ3768	8	Gryllidae	1	F
BOLD:ADJ3768	8	Orthoptera	2	F
BOLD:ADJ3779	2	Cecidomyiidae	1	F
BOLD:ADJ3884	3	Cecidomyiidae	1	F
BOLD:ADJ3925	32	Cosmopterigidae	1	F
BOLD:ADJ3948	15	Cecidomyiidae	1	F
BOLD:ADJ4042	5	Cecidomyiidae	1	F
BOLD:ADJ4105	19	Phoridae	2	F
BOLD:ADJ4254	8	Cecidomyiinae	2	F
BOLD:ADJ4351	12	Scelionidae	2	F
BOLD:ADJ4355	188	Phoridae	36	F
BOLD:ADJ4430	370	Formicidae	230	F
BOLD:ADJ4440	23	Simuliidae	1	F
BOLD:ADJ4445	39	Coccygidium	3	F
BOLD:ADJ4554	54	Cicadellidae	1	F
BOLD:ADJ4647	77	Cecidomyiidae	3	F
BOLD:ADJ4651	60	Cecidomyiidae	3	F
BOLD:ADJ4652	3	Cecidomyiidae	1	F
BOLD:ADJ4710	7	Ceratopogonidae	1	F
BOLD:ADJ4718	43	Cecidomyiidae	2	F
BOLD:ADJ4822	23	Doryctinae	4	F
BOLD:ADJ4822	23	Spathius	2	F
BOLD:ADJ4833	22	Cecidomyiidae	15	F
BOLD:ADJ5014	79	Phoridae	15	F
BOLD:ADJ5082	9	Atherigona	3	F
BOLD:ADJ5082	9	Atherigoninae	4	F
BOLD:ADJ5108	623	Ceratopogonidae	3	F
BOLD:ADJ5112	12	Sciaridae	3	F
BOLD:ADJ5196	163	Sphaeroceridae	1	F
BOLD:ADJ5249	42	Erebidae	1	F
BOLD:ADJ5331	7	Cecidomyiidae	1	F
BOLD:ADJ5349	35	Muscinae	8	F
BOLD:ADJ5349	35	Stomoxys	1	F
BOLD:ADJ8470	9	Microdontinae	1	F
BOLD:ADJ8570	6	Phlebotominae	2	F
BOLD:ADJ9243	66	Phlebotominae	1	F
BOLD:ADK1742	17	Sarcophaga musitali	7	F
BOLD:ADK1742	17	Sarcophaginae	7	F
BOLD:ADK2360	30	Phlebotominae	1	F
BOLD:ADK3318	27	Forcipomyiinae	1	F
BOLD:ADK3437	46	Campylomma leucochila	1	F
BOLD:ADK3705	73	Sesamia penniseti	3	F
BOLD:ADK4084	3	Eristalinae	1	F
BOLD:ADK4084	3	Eumerus	1	F
BOLD:ADK6263	26	Eristalinae	3	F
BOLD:ADK7381	70	Sarcophaga	2	F
BOLD:ADK7381	70	Sarcophaginae	5	F
BOLD:ADK7388	50	Ceratopogoninae	1	F
BOLD:ADK8674	3	Hesperiidae	1	F
BOLD:ADK8733	14	Diptera	1	F
BOLD:ADK9014	522	Formicidae	365	F
BOLD:ADK9014	522	Hymenoptera	1	F
BOLD:ADK9331	16	Flatinae	2	F
BOLD:ADK9607	5	Coleoptera	1	F
BOLD:ADK9931	3	Coccygidium	1	F
BOLD:ADL0515	9	Nolidae	1	F
BOLD:ADL0560	6	Limoniidae	4	F
BOLD:ADL2374	5	Culicinae	2	F
BOLD:ADL2477	33	Tachinidae	1	F
BOLD:ADL5799	39	Rhyparochromidae	1	F
BOLD:ADL8495	35	Rhiniinae	3	F
BOLD:ADL8648	5	Anthocoridae	1	F
BOLD:ADM2721	2	Gelechiidae	1	F
BOLD:ADM6963	9	Ceratopogonidae	1	F
BOLD:ADM7058	83	Chloropidae	3	F
BOLD:ADM7208	68	Scelionidae	1	F
BOLD:ADM7325	114	Rhyparochromidae	1	F
BOLD:ADM7513	44	Drosophilidae	6	F
BOLD:ADM8167	27	Cecidomyiidae	1	F
BOLD:ADM8385	4	Scolytinae	1	F
BOLD:ADM8657	17	Ruspolia	3	F
BOLD:ADM8987	21	Staphylininae	1	F
BOLD:ADM8995	8	Tetrigidae	1	F
BOLD:ADM9958	5	Drosophilidae	4	F
BOLD:ADN0511	77	Drosophilidae	12	F
BOLD:ADN0882	13	Chironomidae	1	F
BOLD:ADN1045	253	Limosininae	28	F
BOLD:ADN1045	253	Rachispoda	5	F
BOLD:ADN1710	48	Drosophilidae	1	F
BOLD:ADN2150	257	Ceratopogonidae	3	F
BOLD:ADN2739	38	Issinae	10	F
BOLD:ADN4494	47	Aphodiinae	1	F
BOLD:ADN5069	24	Myrmicinae	1	F
BOLD:ADN5776	214	Plutellidae	2	F
BOLD:ADN6230	534	Cecidomyiidae	1	F
BOLD:ADN6274	20	Phoridae	1	F
BOLD:ADN8491	29	Tachinidae	1	F
BOLD:ADN8624	31	Ephydridae	5	F
BOLD:ADN9474	18	Coleoptera	4	F
BOLD:ADO0438	35	Phoridae	2	F
BOLD:ADO0717	585	Muscinae	5	F
BOLD:ADO0717	585	Stomoxys calcitrans	1	F
BOLD:ADO1134	28	Tachinidae	20	F
BOLD:ADO1932	75	Leucophenga	2	F
BOLD:ADO1932	75	Steganinae	15	F
BOLD:ADO2862	14	Sphaeroceridae	1	F
BOLD:ADO3405	82	Chironomidae	4	F
BOLD:ADO3537	78	Cecidomyiinae	2	F
BOLD:ADO3704	6	Sphaeroceridae	1	F
BOLD:ADO4244	48	Cicadellidae	1	F
BOLD:ADO4817	66	Bethylidae	43	F
BOLD:ADO5856	171	Cecidomyiidae	4	F
BOLD:ADO7164	24	Cecidomyiidae	1	F
BOLD:ADO8621	36	Scythrididae	2	F
BOLD:ADO9514	2	Coenosiinae	1	F
BOLD:ADP6661	31	Dolichopodidae	29	F
BOLD:ADP7851	5	Ceratopogonidae	3	F
BOLD:ADP8488	22	Spilomelinae	2	F
BOLD:ADP8616	14	Pentatomidae	2	F
BOLD:ADP8622	5	Acrididae	3	F
BOLD:ADP9325	10	Chloropidae	2	F
BOLD:ADP9530	46	Formicidae	22	F
BOLD:ADQ0572	3	Geocoridae	1	F
BOLD:ADQ3754	5	Coreidae	2	F
BOLD:ADQ4510	2	Torymidae	1	F
BOLD:ADQ5065	23	Pyrrhocoridae	9	F
BOLD:ADQ5077	4	Plataspidae	1	F
BOLD:ADQ5678	38	Heliconiinae	1	F
BOLD:ADQ5840	25	Sphodromantis	3	F
BOLD:ADQ6124	9	Chrysomelidae	2	F
BOLD:ADQ6694	10	Miridae	1	F
BOLD:ADQ8700	220	Cecidomyiidae	22	F
BOLD:ADQ8709	3	Muscidae	2	F
BOLD:ADR1543	35	Chloropidae	5	F
BOLD:ADS0388	189	Chloropidae	11	F
BOLD:ADS0697	29	Diptera	1	F
BOLD:ADS0732	106	Phaenodictyon thenoe	7	F
BOLD:ADS0746	6	Phlaeothripinae	1	F
BOLD:ADS1530	3	Tachinidae	1	F
BOLD:ADS1628	4	Telenominae	1	F
BOLD:ADS1690	69	Galerucinae	15	F
BOLD:ADS1690	69	Longitarsus	12	F
BOLD:ADS1869	30	Chyromyidae	10	F
BOLD:ADS1988	2	Tachinidae	1	F
BOLD:ADS2214	37	Scythrididae	1	F
BOLD:ADS2218	84	Cecidomyiidae	5	F
BOLD:ADS2291	9	Tachininae	1	F
BOLD:ADS2528	500	Phoridae	11	F
BOLD:ADS2675	10	Sphaeroceridae	1	F
BOLD:ADS3338	140	Chloropidae	33	F
BOLD:ADS3627	33	Ephydridae	1	F
BOLD:ADS4068	5	Drosophilidae	1	F
BOLD:ADS4551	21	Drosophilidae	10	F
BOLD:ADS4804	7	Pipunculinae	1	F
BOLD:ADS5202	14	Encyrtidae	1	F
BOLD:ADS5270	10	Chalcididae	1	F
BOLD:ADS5398	53	Agromyzidae	5	F
BOLD:ADS5652	15	Agromyzidae	2	F
BOLD:ADS5726	5	Drosophilidae	4	F
BOLD:ADS6070	46	Psychodinae	2	F
BOLD:ADS6092	9	Ichneumonidae	1	F
BOLD:ADS6141	4	Sciaridae	1	F
BOLD:ADS6585	128	Psychodinae	1	F
BOLD:ADS6910	23	Anthribidae	7	F
BOLD:ADS7116	111	Myrmicinae	48	F
BOLD:ADS7116	111	Pheidole	34	F
BOLD:ADS7275	2	Ceratopogonidae	1	F
BOLD:ADS7598	227	Cicadellidae	65	F
BOLD:ADS7684	117	Sphaeroceridae	5	F
BOLD:ADS8250	8	Ceratopogonidae	2	F
BOLD:ADS8850	18	Lonchaeidae	1	F
BOLD:ADS9347	49	Metopininae	11	F
BOLD:ADS9556	31	Drosophilidae	7	F
BOLD:ADS9578	46	Phoridae	9	F
BOLD:ADS9584	23	Rhyparochromidae	1	F
BOLD:ADS9880	216	Cecidomyiinae	3	F
BOLD:ADT0085	35	Limoniidae	2	F
BOLD:ADT0107	3	Cecidomyiidae	1	F
BOLD:ADT0267	135	Cecidomyiidae	1	F
BOLD:ADT0649	21	Cecidomyiidae	2	F
BOLD:ADT0915	238	Aleyrodinae	1	F
BOLD:ADT0957	7	Milichiidae	2	F
BOLD:ADT1119	386	Scelioninae	1	F
BOLD:ADT1230	100	Chloropidae	9	F
BOLD:ADT1289	13	Muscidae	1	F
BOLD:ADT2180	32	Cecidomyiidae	1	F
BOLD:ADT2543	25	Cicadellidae	3	F
BOLD:ADT2561	34	Bengaliinae	3	F
BOLD:ADT2789	9	Bethylidae	1	F
BOLD:ADT2957	34	Lauxaniidae	1	F
BOLD:ADT3105	1294	Brunettia	10	F
BOLD:ADT3623	55	Drosophilinae	13	F
BOLD:ADT4791	79	Scythrididae	1	F
BOLD:ADT5194	240	Cecidomyiidae	1	F
BOLD:ADT5230	57	Sphaeroceridae	2	F
BOLD:ADT5498	13	Phoridae	2	F
BOLD:ADT5955	54	Cecidomyiidae	3	F
BOLD:ADT6068	11	Ceratocombidae	5	F
BOLD:ADT6546	5	Larrinae	1	F
BOLD:ADT6840	6	Chloropidae	1	F
BOLD:ADT6942	25	Phoridae	1	F
BOLD:ADT6956	28	Greenideinae	1	F
BOLD:ADT6956	28	Schoutedenia	3	F
BOLD:ADT6956	28	Schoutedenia ralumensis	11	F
BOLD:ADT7102	14	Trichopria	1	F
BOLD:ADT7231	10	Tachinidae	1	F
BOLD:ADT7398	23	Diapriinae	1	F
BOLD:ADT7751	5	Anthicidae	1	F
BOLD:ADT7791	104	Aaroniellinae	1	F
BOLD:ADT8487	7	Pompilidae	6	F
BOLD:ADT8713	58	Phoridae	2	F
BOLD:ADT8915	4	Phyllomyzinae	1	F
BOLD:ADT9073	169	Chrysomelidae	4	F
BOLD:ADT9694	210	Cecidomyiidae	2	F
BOLD:ADT9825	4	Phoridae	1	F
BOLD:ADU0050	162	Agromyzidae	2	F
BOLD:ADU0253	16	Hydrelliinae	1	F
BOLD:ADU0414	5	Ephydridae	2	F
BOLD:ADU0558	155	Bengaliinae	1	F
BOLD:ADU1052	110	Cecidomyiidae	1	F
BOLD:ADU1091	20	Scelionidae	1	F
BOLD:ADU1374	170	Scelionidae	1	F
BOLD:ADU1627	191	Asteromyia	4	F
BOLD:ADU1627	191	Cecidomyiinae	13	F
BOLD:ADU1856	13	Diapriinae	1	F
BOLD:ADU2034	10	Asteiidae	1	F
BOLD:ADU2344	67	Chloropidae	2	F
BOLD:ADU2391	16	Rhyparochromidae	8	F
BOLD:ADU2451	18	Psocodea	1	F
BOLD:ADU2590	76	Drosophilidae	47	F
BOLD:ADU2961	13	Chloropidae	3	F
BOLD:ADU3019	9	Cicadellidae	1	F
BOLD:ADU3687	3	Ichneumonidae	1	F
BOLD:ADU3964	34	Ephydridae	1	F
BOLD:ADU4040	61	Agromyzidae	6	F
BOLD:ADU4132	5	Miltogramminae	3	F
BOLD:ADU4205	101	Atomariinae	1	F
BOLD:ADU4285	49	Crematogaster	33	F
BOLD:ADU4285	49	Myrmicinae	15	F
BOLD:ADU4286	69	Crematogaster	1	F
BOLD:ADU4286	69	Myrmicinae	3	F
BOLD:ADU4849	10	Sarcophaginae	3	F
BOLD:ADU5394	13	Aderidae	3	F
BOLD:ADU5507	10	Phoridae	1	F
BOLD:ADU5625	19	Chrysomelidae	5	F
BOLD:ADU5781	8	Exoristinae	1	F
BOLD:ADU6723	7	Cecidomyiinae	1	F
BOLD:ADU6772	86	Camponotus	38	F
BOLD:ADU6772	86	Formicinae	32	F
BOLD:ADU7080	11	Larra	2	F
BOLD:ADU7080	11	Larrinae	7	F
BOLD:ADU7131	11	Chloropidae	2	F
BOLD:ADU7358	15	Orgilus	1	F
BOLD:ADU7674	9	Diptera	1	F
BOLD:ADU7674	9	Sarcophaginae	2	F
BOLD:ADU7918	1379	Cecidomyiidae	9	F
BOLD:ADU8543	5	Agromyzidae	1	F
BOLD:ADU8891	5	Chyromyidae	3	F
BOLD:ADV0434	96	Cecidomyiidae	1	F
BOLD:ADV0557	179	Trichopria	1	F
BOLD:ADV0642	21	Agromyzidae	2	F
BOLD:ADV1127	25	Eulophidae	1	F
BOLD:ADV1354	320	Diptera	1	F
BOLD:ADV1354	320	Dolichopodidae	64	F
BOLD:ADV1683	12	Phoridae	1	F
BOLD:ADV1955	94	Mymaridae	1	F
BOLD:ADV2504	116	Sphaeroceridae	86	F
BOLD:ADV3048	14	Crabroninae	1	F
BOLD:ADV3048	14	Trypoxylon	2	F
BOLD:ADV3071	243	Gryllinae	69	F
BOLD:ADV3071	243	Orthoptera	2	F
BOLD:ADV3071	243	Scapsipedus	12	F
BOLD:ADV3071	243	Scapsipedus icipe	60	F
BOLD:ADV3214	30	Carpophilinae	4	F
BOLD:ADV3214	30	Urophorus humeralis	6	F
BOLD:ADV4888	18	Microgastrinae	2	F
BOLD:ADV4937	15	Diapriinae	1	F
BOLD:ADV5781	3	Dryadaula	1	F
BOLD:ADV5832	190	Cicadellidae	17	F
BOLD:ADV6192	6	Myrmicinae	2	F
BOLD:ADV6340	17	Scelionidae	8	F
BOLD:ADV6608	4	Cecidomyiidae	1	F
BOLD:ADV6625	58	Latridiidae	5	F
BOLD:ADV6767	7	Muscidae	1	F
BOLD:ADV7257	43	Anthomyia	4	F
BOLD:ADV7541	102	Cicadellidae	29	F
BOLD:ADV7807	11	Leucophenga	1	F
BOLD:ADV7807	11	Steganinae	3	F
BOLD:ADV8081	172	Harpalinae	4	F
BOLD:ADV8221	21	Corylophidae	1	F
BOLD:ADV8376	5	Ichneumonidae	1	F
BOLD:ADV8722	2	Megachilidae	1	F
BOLD:ADV9035	8	Apidae	2	F
BOLD:ADV9178	15	Chloropidae	4	F
BOLD:ADV9287	5	Cecidomyiidae	1	F
BOLD:ADV9881	25	Phoridae	6	F
BOLD:ADW0676	414	Chrysomelidae	17	F
BOLD:ADW0829	9	Opiinae	1	F
BOLD:ADW0842	55	Chloropidae	26	F
BOLD:ADW2100	8	Phlaeothripidae	1	F
BOLD:ADW3780	5	Scelioninae	2	F
BOLD:ADW4463	5	Milichiidae	4	F
BOLD:ADW4967	42	Formicidae	12	F
BOLD:ADW6719	30	Eupelmus	1	F
BOLD:ADW6849	16	Phlebotominae	1	F
BOLD:ADW7869	2	Sarcophagidae	1	F
BOLD:ADW8020	15	Ephydridae	6	F
BOLD:ADW8756	24	Cecidomyiidae	1	F
BOLD:ADW8759	10	Eupelmus	1	F
BOLD:ADW9160	4	Chrysomelidae	1	F
BOLD:ADX0540	4	Staphylinidae	2	F
BOLD:ADX1139	2	Cecidomyiidae	1	F
BOLD:ADX2375	29	Diapriinae	1	F
BOLD:ADX2886	27	Cecidomyiidae	2	F
BOLD:ADX4330	10	Larrinae	3	F
BOLD:ADX4334	45	Berothinae	2	F
BOLD:ADX4351	19	Ceratopogonidae	1	F
BOLD:ADX6052	65	Cecidomyiidae	6	F
BOLD:ADX6052	65	Cecidomyiinae	1	F
BOLD:ADX6715	14	Ephydridae	2	F
BOLD:ADX7314	4	Chloropidae	2	F
BOLD:ADX8858	3	Drosophilidae	1	F
BOLD:ADX8876	380	Cecidomyiidae	25	F
BOLD:ADX8997	4	Lonchaeidae	1	F
BOLD:ADX9023	5	Tachinidae	2	F
BOLD:ADX9217	2	Phoridae	1	F
BOLD:ADX9424	3	Phoridae	1	F
BOLD:ADX9511	255	Lecithoceridae	4	F
BOLD:ADX9666	2	Cecidomyiidae	1	F
BOLD:ADX9711	9	Cecidomyiidae	1	F
BOLD:ADX9771	3	Cecidomyiidae	1	F
BOLD:ADX9964	5	Drosophilidae	1	F
BOLD:ADY0024	53	Cecidomyiidae	13	F
BOLD:ADY0052	38	Chloropidae	2	F
BOLD:ADY0299	6	Chalcididae	1	F
BOLD:ADY0351	4	Scelionidae	2	F
BOLD:ADY0356	14	Hymenoptera	1	F
BOLD:ADY0441	17	Cecidomyiidae	1	F
BOLD:ADY0452	31	Phoridae	13	F
BOLD:ADY0520	53	Lonchaeidae	14	F
BOLD:ADY0714	6	Figitidae	1	F
BOLD:ADY0775	10	Chloropidae	6	F
BOLD:ADY0840	4	Psenulus	1	F
BOLD:ADY0873	6	Scelionidae	1	F
BOLD:ADY0952	41	Cecidomyiidae	3	F
BOLD:ADY0987	36	Phoridae	2	F
BOLD:ADY1020	2	Chironomidae	1	F
BOLD:ADY1216	139	Phoridae	1	F
BOLD:ADY1234	3	Pompilidae	1	F
BOLD:ADY1236	2	Lonchaeidae	1	F
BOLD:ADY1273	20	Chloropidae	2	F
BOLD:ADY1386	17	Sphaeroceridae	2	F
BOLD:ADY1396	10	Cecidomyiidae	2	F
BOLD:ADY1437	63	Cecidomyiidae	2	F
BOLD:ADY1704	29	Cecidomyiidae	14	F
BOLD:ADY1718	3	Hymenoptera	1	F
