BIN	TotalMembers	Taxa	Count in Project	Unique
BOLD:ACE5233	53	Scopula	1	F
BOLD:ACE5502	63	Macroglossinae	1	F
BOLD:ACE5660	4	Ennominae	1	F
BOLD:ACE6049	35	Herminiinae	1	F
BOLD:ACE6532	124	Chloephorinae	1	F
BOLD:ACE6554	36	Macroglossinae	17	F
BOLD:ACE7108	4	Theclinae	1	F
BOLD:ACE7518	5	Calpinae	1	F
BOLD:ACE8949	46	Eublemma	3	F
BOLD:ACF0510	23	Spilomelinae	1	F
BOLD:ACF0692	23	Galleriinae	2	F
BOLD:ACF0725	88	Hypocalinae	2	F
BOLD:ACF1072	16	Ennominae	4	F
BOLD:ACF2276	68	Spilomelinae	2	F
BOLD:ACF2311	17	Amphipyrinae	6	F
BOLD:ACF6466	2	Theridion	1	F
BOLD:ACF6739	2402	Chonocephalus	10	F
BOLD:ACF7833	45	Oecanthidae	1	F
BOLD:ACF9787	188	Cecidomyiidae	2	F
BOLD:ACF9853	742	Cecidomyiidae	3	F
BOLD:ACG0241	205	Chloropidae	3	F
BOLD:ACG0244	4994	Forcipomyia	5	F
BOLD:ACG0703	81	Blediini	66	F
BOLD:ACG0703	81	Oxytelinae	9	F
BOLD:ACG2168	469	Chloropidae	3	F
BOLD:ACG2170	352	Atherigona	1	F
BOLD:ACG3445	35	Cymidae	1	F
BOLD:ACG3452	173	Corylophidae	2	F
BOLD:ACG4111	30	Rhyparochrominae	2	F
BOLD:ACG5595	24	Diopsis longicornis	1	F
BOLD:ACG5630	23	Rhyparochromidae	15	F
BOLD:ACG5908	111	Creontiades	2	F
BOLD:ACG6817	80	Rhyparochromidae	36	F
BOLD:ACG6820	2	Miridae	1	F
BOLD:ACG6821	21	Cymidae	19	F
BOLD:ACG6894	54	Miridae	30	F
BOLD:ACG7352	10	Crambidae	1	F
BOLD:ACG8463	4	Phanerotoma	1	F
BOLD:ACG8464	27	Phanerotoma	4	F
BOLD:ACG8523	38	Tanytarsus spadiceonotatus	15	F
BOLD:ACG8669	25	Tanytarsus	1	F
BOLD:ACG8857	5	Bracon	2	F
BOLD:ACG8858	25	Opiinae	1	F
BOLD:ACG9096	11	Chironominae	1	F
BOLD:ACG9648	63	Boletobiinae	1	F
BOLD:ACH0252	15	Bracon	2	F
BOLD:ACH0557	20	Bracon	6	F
BOLD:ACH2840	7	Laccophilus	6	F
BOLD:ACH3938	8	Dytiscidae	6	F
BOLD:ACI0186	8	Curtonotum	1	F
BOLD:ACI4225	6	Cosmopterigidae	2	F
BOLD:ACI4226	32	Cosmopterigidae	4	F
BOLD:ACI4598	155	Cosmopterigidae	1	F
BOLD:ACI4690	24	Exelastis cervinicolor	1	F
BOLD:ACI5017	44	Cosmopteriginae	5	F
BOLD:ACI5371	25	Culladia	1	F
BOLD:ACI5431	9	Phycitinae	4	F
BOLD:ACI5486	76	Argyresthiidae	3	F
BOLD:ACI5783	30	Phycitinae	23	F
BOLD:ACI5833	4	Tortricidae	1	F
BOLD:ACI6573	53	Phycitinae	24	F
BOLD:ACI6573	53	Saluria lentistrigella	8	F
BOLD:ACI6969	12	Lepidoptera	8	F
BOLD:ACJ7072	17	Araeopteron ecphaea	1	F
BOLD:ACJ8000	11	Stilpon congoensis	1	F
BOLD:ACJ8053	32	Elaphropeza	6	F
BOLD:ACK2192	629	Rachispoda	6	F
BOLD:ACK2493	594	Scelionidae	1	F
BOLD:ACK2554	337	Cecidomyiidae	1	F
BOLD:ACK2583	158	Cecidomyiidae	21	F
BOLD:ACK2652	20	Euphorinae	1	F
BOLD:ACK2659	112	Platygastrinae	1	F
BOLD:ACK2758	82	Scelionidae	2	F
BOLD:ACK2991	843	Cecidomyiidae	2	F
BOLD:ACK3150	623	Cecidomyiidae	2	F
BOLD:ACK3151	176	Cecidomyiidae	1	F
BOLD:ACK3162	11717	Ceratopogonidae	12	F
BOLD:ACK3207	48	Scelionidae	1	F
BOLD:ACK3209	429	Scelionidae	1	F
BOLD:ACK3450	25	Thrips orientalis	1	F
BOLD:ACK3668	366	Chloropidae	14	F
BOLD:ACK3686	146	Eurytominae	1	F
BOLD:ACK3983	588	Ceratopogonidae	18	F
BOLD:ACK3992	162	Cicadellidae	2	F
BOLD:ACK4050	34	Ceratopogonidae	1	F
BOLD:ACK4053	81	Miridae	12	F
BOLD:ACK4077	1209	Culicoides leucostictus	2	F
BOLD:ACK4107	912	Melanochaeta pubescens	7	F
BOLD:ACK4123	518	Ceratopogoninae	2	F
BOLD:ACK4123	518	Culicoides	2	F
BOLD:ACK4168	330	Cecidomyiidae	4	F
BOLD:ACK4196	186	Phoridae	7	F
BOLD:ACK4202	797	Chironomus	1	F
BOLD:ACK4283	4	Platygastridae	1	F
BOLD:ACK4343	27	Scelionidae	1	F
BOLD:ACK4375	8	Scelionidae	1	F
BOLD:ACK4393	37	Dichomeris	2	F
BOLD:ACK4413	61	Cecidomyiidae	5	F
BOLD:ACK4457	45	Chironomidae	1	F
BOLD:ACK4799	17	Cecidomyiidae	1	F
BOLD:ACK4872	48	Rhyparochromidae	31	F
BOLD:ACK4986	19	Rhyparochromidae	14	F
BOLD:ACK5032	92	Hydroptilidae	2	F
BOLD:ACK5186	286	Heteroceridae	279	F
BOLD:ACK5210	17	Delphacidae	8	F
BOLD:ACK5267	646	Gonatocerus	1	F
BOLD:ACK5472	16	Phoridae	8	F
BOLD:ACK5510	62	Cicadellidae	9	F
BOLD:ACK5755	561	Sciaridae	2	F
BOLD:ACK6036	25	Cicadellidae	1	F
BOLD:ACK6414	13	Phycitinae	1	F
BOLD:ACK6595	56	Phycitinae	13	F
BOLD:ACK6628	19	Lygaeidae	14	F
BOLD:ACK6864	349	Delphacinae	47	F
BOLD:ACK7048	6	Aleiodes	3	F
BOLD:ACK7159	37	Eulophidae	2	F
BOLD:ACK7175	29	Hybosorinae	1	F
BOLD:ACK7214	85	Rhyparochromidae	3	F
BOLD:ACK7260	69	Milichiella	1	F
BOLD:ACK7318	25	Rhyparochromidae	11	F
BOLD:ACK7390	32	Carabidae	23	F
BOLD:ACK7519	90	Dytiscidae	87	F
BOLD:ACK7750	4	Hydrophilidae	1	F
BOLD:ACK7751	129	Hydrophilidae	117	F
BOLD:ACK8010	85	Hydrophilidae	43	F
BOLD:ACK8020	2	Carabidae	1	F
BOLD:ACK8073	13	Loboschiza koenigiana	9	F
BOLD:ACK8188	16	Phycitinae	2	F
BOLD:ACK8268	24	Harpalinae	7	F
BOLD:ACK8268	24	Platymetopus vestitus	1	F
BOLD:ACK8565	48	Platystomatidae	5	F
BOLD:ACK8665	83	Microvelia pygmaea	70	F
BOLD:ACK8681	135	Tabaninae	1	F
BOLD:ACK8883	91	Delphacidae	56	F
BOLD:ACK8903	3	Notonectidae	1	F
BOLD:ACK9462	5	Carabidae	1	F
BOLD:ACK9584	5	Eulophidae	1	F
BOLD:ACL0098	212	Cecidomyiidae	6	F
BOLD:ACL0235	61	Paromius gracilis	3	F
BOLD:ACL0302	190	Cosmopterigidae	4	F
BOLD:ACL0850	31	Phoridae	3	F
BOLD:ACL0889	27	Chloropidae	6	F
BOLD:ACL0942	165	Cecidomyiidae	1	F
BOLD:ACL1254	8	Dictynidae	2	F
BOLD:ACL1542	7	Tomosvaryella	1	F
BOLD:ACL1678	331	Cecidomyiidae	3	F
BOLD:ACL1768	59	Arctiinae	48	F
BOLD:ACL1768	59	Metarctia	1	F
BOLD:ACL1829	72	Apisa	1	F
BOLD:ACL1829	72	Arctiinae	5	F
BOLD:ACL2084	11	Arctiinae	1	F
BOLD:ACL2254	285	Muscidae	1	F
BOLD:ACL2647	72	Rhyparochromidae	1	F
BOLD:ACL4599	111	Chloropidae	2	F
BOLD:ACL5347	83	Ceratopogonidae	11	F
BOLD:ACL7195	7	Boletobiinae	3	F
BOLD:ACL7195	7	Eublemma ragusana	1	F
BOLD:ACL8218	19	Eublemma	1	F
BOLD:ACL9051	95	Caeciliusidae	1	F
BOLD:ACL9206	8	Eublemma exigua	7	F
BOLD:ACL9258	5	Eublemma	3	F
BOLD:ACM2249	3	Spilomelinae	1	F
BOLD:ACM4209	4	Crambidae	1	F
BOLD:ACM4209	4	Syllepte	1	F
BOLD:ACM4820	411	Phoridae	2	F
BOLD:ACM8437	65	Boletobiinae	1	F
BOLD:ACM8437	65	Cerynea	2	F
BOLD:ACM8607	70	Arctiinae	47	F
BOLD:ACM8607	70	Metarctia	3	F
BOLD:ACM8738	12	Limacodidae	9	F
BOLD:ACM8781	8	Euteliinae	1	F
BOLD:ACM8864	5	Geometridae	3	F
BOLD:ACM8990	8	Acontiinae	2	F
BOLD:ACM9000	17	Philonthus	2	F
BOLD:ACM9000	17	Staphylininae	9	F
BOLD:ACM9055	5	Lophoptera	2	F
BOLD:ACM9225	6	Geometridae	1	F
BOLD:ACM9728	5	Calpinae	1	F
BOLD:ACM9812	5	Cydia	1	F
BOLD:ACN3107	4	Scirtidae	3	F
BOLD:ACN3119	13	Glyphipterigidae	2	F
BOLD:ACN3291	8	Cosmopterigidae	2	F
BOLD:ACN3401	119	Mycetophagidae	1	F
BOLD:ACN3439	14	Hydrophilidae	4	F
BOLD:ACN3451	5	Mordellidae	1	F
BOLD:ACN3485	15	Hydrophilidae	11	F
BOLD:ACN3520	77	Oxytelinae	6	F
BOLD:ACN3534	66	Elateridae	31	F
BOLD:ACN3564	37	Cantharidae	4	F
BOLD:ACN3649	34	Oditinae	17	F
BOLD:ACN3677	12	Noteridae	1	F
BOLD:ACN3687	20	Scarabaeidae	3	F
BOLD:ACN3733	124	Limoniidae	33	F
BOLD:ACN3858	87	Phalacridae	25	F
BOLD:ACN3923	24	Apatetrinae	6	F
BOLD:ACN3955	6	Pyralidae	2	F
BOLD:ACN3956	11	Scarabaeidae	2	F
BOLD:ACN4105	6	Tenebrionidae	1	F
BOLD:ACN4169	58	Scarabaeidae	25	F
BOLD:ACN4208	51	Lepidoptera	22	F
BOLD:ACN4224	17	Sphaeridiinae	3	F
BOLD:ACN4242	16	Aderidae	3	F
BOLD:ACN4293	23	Dichomeridinae	1	F
BOLD:ACN4306	3	Salpingidae	1	F
BOLD:ACN4364	29	Pygaerinae	1	F
BOLD:ACN4369	20	Erebidae	4	F
BOLD:ACN4390	2	Spilomelinae	1	F
BOLD:ACN4434	82	Cosmorrhyncha	2	F
BOLD:ACN4446	16	Elateridae	2	F
BOLD:ACN4457	15	Scirtidae	2	F
BOLD:ACN4641	13	Noctuinae	2	F
BOLD:ACN4707	356	Phalacridae	6	F
BOLD:ACN4713	94	Scarabaeidae	44	F
BOLD:ACN4741	58	Hieroxestinae	1	F
BOLD:ACN4802	32	Herminiinae	11	F
BOLD:ACN4961	16	Cryptotermes havilandi	9	F
BOLD:ACN5157	241	Euplatypus hintzi	207	F
BOLD:ACN5270	2	Carabidae	1	F
BOLD:ACN5315	38	Crambidae	11	F
BOLD:ACN5423	16	Carabidae	10	F
BOLD:ACN5444	6	Scarabaeidae	2	F
BOLD:ACN5595	13	Dytiscidae	3	F
BOLD:ACN5683	18	Cosmopterigidae	3	F
BOLD:ACN5701	90	Chrysomelidae	1	F
BOLD:ACN5876	2	Chloephorinae	1	F
BOLD:ACN6018	6	Erebidae	2	F
BOLD:ACN6191	33	Cosmopterigidae	16	F
BOLD:ACN6272	49	Erebidae	1	F
BOLD:ACN6314	31	Xyleborus ferrugineus	19	F
BOLD:ACN6396	90	Olethreutes	13	F
BOLD:ACN6535	3	Lepidoptera	1	F
BOLD:ACN6539	127	Carabidae	103	F
BOLD:ACN6596	10	Chrysomelidae	1	F
BOLD:ACN6719	99	Scymnus	2	F
BOLD:ACN6720	114	Erymus gracilis	8	F
BOLD:ACN6722	139	Sericoderus	2	F
BOLD:ACN6761	2	Cydia	1	F
BOLD:ACN7374	2	Olethreutinae	1	F
BOLD:ACN7458	3	Lepidoptera	1	F
BOLD:ACN7496	56	Arctiinae	27	F
BOLD:ACN7532	17	Lymantriinae	8	F
BOLD:ACN7623	9	Arctiinae	1	F
BOLD:ACN7715	54	Gryllidae	14	F
BOLD:ACN7768	10	Arctiinae	2	F
BOLD:ACN7792	28	Pyralidae	6	F
BOLD:ACN7793	71	Nolidae	3	F
BOLD:ACN7820	59	Pyraustinae	4	F
BOLD:ACN7837	34	Lepidoptera	8	F
BOLD:ACN7909	5	Tortricidae	3	F
BOLD:ACN7914	15	Calpinae	3	F
BOLD:ACN7999	85	Acrididae	7	F
BOLD:ACN8000	29	Spathosterninae	1	F
BOLD:ACN8040	4	Lepidoptera	1	F
BOLD:ACN8312	73	Lecithoceridae	3	F
BOLD:ACN8356	16	Spilomelinae	3	F
BOLD:ACN8569	32	Acrididae	7	F
BOLD:ACN8577	22	Lepidoptera	1	F
BOLD:ACN8651	9	Crambidae	4	F
BOLD:ACN8763	2	Tortricidae	1	F
BOLD:ACN8863	15	Chirista compta	1	F
BOLD:ACN8894	22	Cnaphalocrocis	1	F
BOLD:ACN8944	3	Gelechiidae	2	F
BOLD:ACN9186	9	Oditinae	7	F
BOLD:ACN9187	10	Herminiinae	5	F
BOLD:ACN9445	26	Herminiinae	13	F
BOLD:ACN9636	4	Lepidoptera	1	F
BOLD:ACO0512	4	Tortricidae	2	F
BOLD:ACO1406	15	Erebidae	8	F
BOLD:ACO1596	4	Lepidoptera	2	F
BOLD:ACO1776	4	Anobinae	2	F
BOLD:ACO2475	26	Dytiscidae	25	F
BOLD:ACO2478	8	Dytiscidae	3	F
BOLD:ACO2538	8	Carabidae	1	F
BOLD:ACO2910	7	Curculionidae	6	F
BOLD:ACO3012	15	Carabidae	11	F
BOLD:ACO3077	6	Tetrastichinae	1	F
BOLD:ACO3115	122	Carpelimus	93	F
BOLD:ACO3115	122	Oxytelinae	20	F
BOLD:ACO3193	5	Dytiscidae	4	F
BOLD:ACO3214	14	Oscinellinae	2	F
BOLD:ACO3313	6	Nitidulidae	1	F
BOLD:ACO3343	19	Staphylininae	17	F
BOLD:ACO3384	12	Harpalinae	5	F
BOLD:ACO3451	5	Phalacridae	1	F
BOLD:ACO3526	5	Scarabaeidae	3	F
BOLD:ACO3531	239	Phoridae	1	F
BOLD:ACO3602	27	Dytiscidae	25	F
BOLD:ACO3725	196	Paederinae	190	F
BOLD:ACO3760	4	Carabidae	1	F
BOLD:ACO3809	4	Silvanidae	1	F
BOLD:ACO3883	104	Scelionidae	3	F
BOLD:ACO3938	339	Hydrophilidae	324	F
BOLD:ACO3939	307	Scelioninae	4	F
BOLD:ACO3973	78	Sphaeroceridae	32	F
BOLD:ACO4072	194	Craticulina diffusa	2	F
BOLD:ACO4203	157	Schizaphis	1	F
BOLD:ACO4306	15	Hydrophilidae	12	F
BOLD:ACO4635	22	Sphaeroceridae	1	F
BOLD:ACO5273	11	Dytiscidae	7	F
BOLD:ACO5759	397	Franklinothrips	68	F
BOLD:ACO5805	243	Chloropidae	1	F
BOLD:ACO6357	76	Dolichotachina marginella	2	F
BOLD:ACO6374	152	Culicoides	26	F
BOLD:ACO9170	33	Delphacidae	16	F
BOLD:ACO9340	320	Ceratopogonidae	2	F
BOLD:ACO9462	109	Chrysotus	1	F
BOLD:ACO9728	105	Lamprolonchaea smaragdi	2	F
BOLD:ACP0174	30	Ceratopogonidae	20	F
BOLD:ACP0359	366	Tetracneminae	1	F
BOLD:ACP0567	18	Sarcophagidae	1	F
BOLD:ACP2065	75	Tetrigidae	24	F
BOLD:ACP2321	7	Boletobiinae	1	F
BOLD:ACP2416	22	Pyralinae	10	F
BOLD:ACP2545	27	Erebidae	8	F
BOLD:ACP2714	2	Erebidae	1	F
BOLD:ACP3605	8	Trigonidiidae	1	F
BOLD:ACP3709	68	Orthoptera	44	F
BOLD:ACP3709	68	Tetrigidae	2	F
BOLD:ACP3885	2	Orthoptera	1	F
BOLD:ACP3886	23	Natula averni	8	F
BOLD:ACP3886	23	Trigonidiinae	1	F
BOLD:ACP4222	90	Trigonidiidae	22	F
BOLD:ACP4256	2202	Dolichopodidae	18	F
BOLD:ACP4579	90	Ulidiidae	20	F
BOLD:ACP4914	8	Sarcophagidae	2	F
BOLD:ACP4972	7	Orthoptera	4	F
BOLD:ACP5403	66	Tetrigidae	17	F
BOLD:ACP6247	100	Oscinellinae	1	F
BOLD:ACP7469	61	Cicadellidae	1	F
BOLD:ACP7619	637	Cicadellidae	17	F
BOLD:ACP7902	21	Exitianus capicola	3	F
BOLD:ACQ0116	3	Lepidoptera	1	F
BOLD:ACQ0193	81	Emmalocera	6	F
BOLD:ACQ0193	81	Phycitinae	20	F
BOLD:ACQ1442	60	Hypena	2	F
BOLD:ACQ1442	60	Hypeninae	7	F
BOLD:ACQ2052	10	Hypeninae	3	F
BOLD:ACQ2052	10	Rhynchina	2	F
BOLD:ACQ3107	15	Eriocottidae	5	F
BOLD:ACQ5655	8	Lepidoptera	3	F
BOLD:ACQ6526	8	Ennominae	5	F
BOLD:ACQ6529	12	Eustrotiinae	1	F
BOLD:ACQ7151	7	Chimarra	6	F
BOLD:ACQ7383	6	Crambidae	1	F
BOLD:ACQ7383	6	Spilomelinae	1	F
BOLD:ACQ8460	30	Coleoptera	9	F
BOLD:ACQ8460	30	Hydrophilidae	4	F
BOLD:ACR0647	15	Stathmopoda bicolorella	4	F
BOLD:ACR2046	18	Phycitinae	10	F
BOLD:ACR6104	4	Olethreutinae	1	F
BOLD:ACR6117	519	Desmometopa	27	F
BOLD:ACR6646	34	Gelechiinae	1	F
BOLD:ACR6834	395	Ceratopogonidae	1	F
BOLD:ACR6981	4	Cixiidae	3	F
BOLD:ACR7681	10	Chloropidae	1	F
BOLD:ACR8918	37	Cecidomyiidae	30	F
BOLD:ACS0842	8	Arctiinae	2	F
BOLD:ACS2161	3	Lepidoptera	2	F
BOLD:ACS3725	44	Anacampsinae	5	F
BOLD:ACS4214	714	Camponotus	53	F
BOLD:ACS4214	714	Formicinae	48	F
BOLD:ACS4452	10	Thiotricha	1	F
BOLD:ACS4755	287	Megalurothrips	11	F
BOLD:ACS6247	17	Philonthus	1	F
BOLD:ACS6276	5	Notocyma pruinosa	1	F
BOLD:ACS6998	125	Omiodes dnopheralis	8	F
BOLD:ACS6998	125	Spilomelinae	10	F
BOLD:ACS7434	9	Tortricinae	2	F
BOLD:ACS7690	3	Tortricidae	2	F
BOLD:ACS8048	34	Eretmocera laetissima	3	F
BOLD:ACT0521	29	Eublemma	26	F
BOLD:ACT0800	43	Rivulinae	3	F
BOLD:ACT1059	3	Zeuzerinae	2	F
BOLD:ACT4071	9	Eublemma	8	F
BOLD:ACT4928	24	Erebidae	21	F
BOLD:ACT8930	3	Orygmophora mediofoveata	1	F
BOLD:ACT9008	12	Erebidae	5	F
BOLD:ACT9730	2	Erebidae	1	F
BOLD:ACU0296	3	Spilomelinae	1	F
BOLD:ACU0356	3	Lepidoptera	1	F
BOLD:ACU0356	3	Paraglossa	1	F
BOLD:ACU0615	26	Phthoropoea	2	F
BOLD:ACU1051	5	Delphacidae	1	F
BOLD:ACU1675	56	Sphaeroceridae	39	F
BOLD:ACU2704	10	Ennominae	2	F
BOLD:ACU4476	43	Crambidae	1	F
BOLD:ACU7375	4	Acridinae	1	F
BOLD:ACU8624	182	Hypeninae	1	F
BOLD:ACV2736	130	Gelechiidae	7	F
BOLD:ACV2902	12	Caloptilia	1	F
BOLD:ACV3124	3	Monochroa	1	F
BOLD:ACV9537	7	Limnichidae	6	F
BOLD:ACW2066	83	Cecidomyiidae	1	F
BOLD:ACW6823	29	Noctuidae	12	F
BOLD:ACW6902	13	Hypeninae	1	F
BOLD:ACW7053	11	Arctiinae	1	F
BOLD:ACW7053	11	Eilema	2	F
BOLD:ACW7157	61	Tineidae	1	F
BOLD:ACW7684	13	Erebidae	7	F
BOLD:ACW7722	3	Pterophoridae	1	F
BOLD:ACW7944	2	Tortricidae	1	F
BOLD:ACW8563	470	Ceratopogonidae	2	F
BOLD:ACW8574	59	Sphaeroceridae	7	F
BOLD:ACW8647	18	Eulophidae	1	F
BOLD:ACW9158	17	Corylophidae	2	F
BOLD:ACW9300	12	Gelechiidae	2	F
BOLD:ACW9345	80	Diapriinae	1	F
BOLD:ACW9843	42	Chironomidae	2	F
BOLD:ACW9983	12	Elophila	1	F
BOLD:ACX0213	469	Ceratopogonidae	1	F
BOLD:ACX0277	20	Anthicidae	2	F
BOLD:ACX0429	8	Erebidae	1	F
BOLD:ACX0429	8	Lepidoptera	1	F
BOLD:ACX0811	33	Sphaeroceridae	1	F
BOLD:ACX5266	27	Cecidomyiidae	1	F
BOLD:ACX8581	61	Sarcophagidae	1	F
BOLD:ACX8857	88	Erigone prominens	1	F
BOLD:ACY1223	173	Moehnia erema	1	F
BOLD:ACY2558	4	Eulophidae	1	F
BOLD:ACY2562	15	Rhodoneura serraticornis	2	F
BOLD:ACY2562	15	Siculodinae	10	F
BOLD:ACY2689	79	Ectopsocidae	1	F
BOLD:ACY3047	4	Lepidoptera	1	F
BOLD:ACY3429	411	Cecidomyiidae	3	F
BOLD:ACY3499	25	Zeuzerinae	6	F
BOLD:ACY3770	4	Noctuidae	1	F
BOLD:ACY3774	42	Trigonidiinae	1	F
BOLD:ACY3774	42	Trigonidium cicindeloides	1	F
BOLD:ACY3778	38	Pentatominae	4	F
BOLD:ACY3846	34	Miridae	25	F
BOLD:ACY3910	4	Miridae	2	F
BOLD:ACY4600	4	Rhaconotus	3	F
BOLD:ACY5035	2	Cosmopterix	1	F
BOLD:ACY5759	70	Prionoglarididae	1	F
BOLD:ACY6607	4	Ozarba venata	1	F
BOLD:ACY7069	9	Boletobiinae	1	F
BOLD:ACY7362	2	Carabidae	1	F
BOLD:ACY9014	42	Rhyparochrominae	5	F
BOLD:ACY9090	3011	Nysius	44	F
BOLD:ACY9098	237	Cicadellidae	15	F
BOLD:ACY9106	366	Taylorilygus apicalis	11	F
BOLD:ACY9584	103	Cecidomyiidae	1	F
BOLD:ACY9855	20	Caeciliusidae	1	F
BOLD:ACZ5843	8	Phlaeothripidae	1	F
BOLD:ACZ9842	49	Miridae	42	F
BOLD:ADA0160	74	Cicadellidae	2	F
BOLD:ADA2063	137	Chloropidae	2	F
BOLD:ADA2068	36	Scelionidae	1	F
BOLD:ADA2144	6	Stigmella xystodes	1	F
BOLD:ADA2164	20	Phoridae	1	F
BOLD:ADA2178	32	Phoridae	1	F
BOLD:ADA2304	1523	Chaoboridae	79	F
BOLD:ADA2674	30	Phoridae	2	F
BOLD:ADA2681	43	Cecidomyiidae	1	F
BOLD:ADA4445	39	Periscelididae	3	F
BOLD:ADA5094	35	Hormius	6	F
BOLD:ADA5739	3	Crambidae	1	F
BOLD:ADA6075	5	Erebinae	1	F
BOLD:ADA6146	20	Scelionidae	1	F
BOLD:ADA6231	12	Nausinoe geometralis	1	F
BOLD:ADA8378	120	Scelionidae	2	F
BOLD:ADB1731	2	Coleoptera	1	F
BOLD:ADB4116	9	Ophioninae	1	F
BOLD:ADB4396	22	Hemiptera	1	F
BOLD:ADB4396	22	Pentatomidae	1	F
BOLD:ADB4539	33	Reduviidae	13	F
BOLD:ADB4707	16	Pyrgotidae	5	F
BOLD:ADB4738	8	Pentatomidae	2	F
BOLD:ADB4823	9	Hemiptera	4	F
BOLD:ADB4824	16	Micrelytrinae	4	F
BOLD:ADB4824	16	Stenocoris southwoodi	2	F
BOLD:ADB5120	67	Cicadellidae	12	F
BOLD:ADB5194	4	Asilidae	1	F
BOLD:ADC0354	134	Conocephalinae	7	F
BOLD:ADC0354	134	Conocephalus maculatus	1	F
BOLD:ADD0612	12	Scelionidae	1	F
BOLD:ADD0999	2	Trechinae	1	F
BOLD:ADD1297	529	Forcipomyia	3	F
BOLD:ADD1988	172	Tortricidae	5	F
BOLD:ADD2166	20	Dolichopodidae	9	F
BOLD:ADD3494	267	Gelechiidae	8	F
BOLD:ADE5020	129	Heteropsylla cubana	6	F
BOLD:ADF6658	5	Phycitinae	1	F
BOLD:ADG0841	27	Hypoponera opaciceps	13	F
BOLD:ADG2021	209	Stratiomyidae	9	F
BOLD:ADG5285	103	Crematogaster	6	F
BOLD:ADG5285	103	Myrmicinae	2	F
BOLD:ADG8576	10	Ceratopogonidae	1	F
BOLD:ADG8908	5	Chrysopeleiinae	1	F
BOLD:ADG9652	9	Gelechiidae	2	F
BOLD:ADG9733	8	Formicidae	1	F
BOLD:ADH0369	12	Gelechiidae	1	F
BOLD:ADH1115	63	Limoniidae	2	F
BOLD:ADH1746	22	Campylomma	3	F
BOLD:ADH2001	118	Phoridae	4	F
BOLD:ADH2595	87	Cicadellidae	12	F
BOLD:ADH3356	2	Ceratopogonidae	1	F
BOLD:ADH3710	7	Erebidae	2	F
BOLD:ADH3798	4	Hormius	1	F
BOLD:ADH5178	8	Tachinidae	1	F
BOLD:ADH5195	4	Erebidae	2	F
BOLD:ADH5619	8	Prasinocyma congrua	2	F
BOLD:ADH6428	17	Ennominae	3	F
BOLD:ADH6637	13	Ennominae	3	F
BOLD:ADH6639	5	Thrips speratus	2	F
BOLD:ADI5067	18	Cecidomyiidae	8	F
BOLD:ADI5375	58	Cecidomyiidae	2	F
BOLD:ADI5376	11	Chironomidae	6	F
BOLD:ADI5428	17	Cecidomyiidae	2	F
BOLD:ADI5460	4	Tortricidae	1	F
BOLD:ADI5478	20	Cicadellidae	5	F
BOLD:ADI5523	8	Cecidomyiidae	1	F
BOLD:ADI5631	143	Dolichopodidae	1	F
BOLD:ADI5690	39	Lecithoceridae	2	F
BOLD:ADI5715	137	Cicadellidae	2	F
BOLD:ADI5742	14	Uranotaenia	1	F
BOLD:ADI5776	639	Cicadellidae	41	F
BOLD:ADI5852	10	Ceratopogonidae	3	F
BOLD:ADI6029	32	Chironomidae	3	F
BOLD:ADI6065	132	Cicadellidae	3	F
BOLD:ADI6072	3	Ichneumonidae	1	F
BOLD:ADI6206	22	Nitidulidae	11	F
BOLD:ADI6252	15	Hypeninae	2	F
BOLD:ADI6265	3	Diptera	2	F
BOLD:ADI6271	2	Carabidae	1	F
BOLD:ADI6402	312	Forcipomyiinae	1	F
BOLD:ADI6480	14	Anabasis	2	F
BOLD:ADI6480	14	Phycitinae	3	F
BOLD:ADI6582	29	Aphrophoridae	1	F
BOLD:ADI6595	5	Scytodes	1	F
BOLD:ADI6706	6	Ichneumonidae	1	F
BOLD:ADI6749	6	Ichneumonidae	1	F
BOLD:ADI6767	30	Immidae	18	F
BOLD:ADI6790	116	Formicidae	13	F
BOLD:ADI6848	24	Ceratopogonidae	23	F
BOLD:ADI6884	5	Cicadulina	2	F
BOLD:ADI6933	21	Crambidae	1	F
BOLD:ADI6958	9	Bedelliidae	2	F
BOLD:ADI6961	22	Ephydridae	2	F
BOLD:ADI7083	9	Macrocentrus	3	F
BOLD:ADI7110	31	Scelionidae	3	F
BOLD:ADI7244	105	Formicidae	61	F
BOLD:ADI7483	18	Ceratopogonidae	3	F
BOLD:ADI7526	6	Ceratopogonidae	3	F
BOLD:ADI7636	27	Coenosia	1	F
BOLD:ADI7733	127	Cicadellidae	3	F
BOLD:ADI7895	46	Phoridae	3	F
BOLD:ADI7981	3	Phyllomyza	2	F
BOLD:ADI8050	36	Ceratopogonidae	30	F
BOLD:ADI8055	34	Cixiidae	6	F
BOLD:ADI8086	8	Miridae	5	F
BOLD:ADI8194	14	Ceratopogonidae	11	F
BOLD:ADI8212	6	Ceratopogonidae	2	F
BOLD:ADI8250	175	Miridae	4	F
BOLD:ADI8359	1404	Ceratopogonidae	1	F
BOLD:ADI8365	85	Boletobiinae	10	F
BOLD:ADI8425	77	Ceratopogonidae	2	F
BOLD:ADI8427	302	Ceratopogonidae	1	F
BOLD:ADI8515	8	Cicadellidae	2	F
BOLD:ADI8599	19	Noctuidae	6	F
BOLD:ADI8631	6	Cecidomyiidae	1	F
BOLD:ADI8690	12	Ninidae	9	F
