Lot ID,Transect,Store,Latitude,Longitude,Date,Quantity,Habitat,Check Date,Distance,Type,Created By User,Created On,Day,Day 1,Date Verbatim,Direction Of Observation,Locality,time_increment,overall_lot,bottle_start_time,bottle_end_time
1000,2_MA_SE_6,Ghana freezer,6.2082,0.44409,2019-11-20T11:00:00Z,0,Savannah,28/11/2019,0,Malaise,naana,28/11/2019 09:41,20,NA,NA,NA,Mafi Agorve,0,1000,2019-11-20T11:00:00Z,2019-11-20T12:00:00Z
1000.1,2_MA_SE_6,NA,6.2082,0.44409,2019-11-20T11:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:20,20,NA,NA,NA,Mafi Agorve,1,1000,2019-11-20T12:00:00Z,2019-11-20T18:00:00Z
1000.2,2_MA_SE_6,NA,6.2082,0.44409,2019-11-20T11:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:45,20,NA,NA,NA,Mafi Agorve,2,1000,2019-11-20T18:00:00Z,2019-11-21T00:00:00Z
1000.3,2_MA_SE_6,NA,6.2082,0.44409,2019-11-20T11:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:08,20,NA,NA,NA,Mafi Agorve,3,1000,2019-11-21T00:00:00Z,2019-11-21T06:00:00Z
1000.4,2_MA_SE_6,NA,6.2082,0.44409,2019-11-20T11:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:16,20,NA,NA,NA,Mafi Agorve,4,1000,2019-11-21T06:00:00Z,2019-11-21T11:00:00Z
1011,2_MA_SW_6,Ghana freezer,6.20923,0.43862,2019-11-20T11:59:00Z,0,Savannah,28/11/2019,0,Malaise,naana,28/11/2019 09:58,20,NA,NA,NA,Mafi Agorve,0,1011,2019-11-20T11:59:00Z,2019-11-20T12:00:00Z
1011.1,2_MA_SW_6,NA,6.20923,0.43862,2019-11-20T11:59:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:19,20,NA,NA,NA,Mafi Agorve,1,1011,2019-11-20T12:00:00Z,2019-11-20T18:00:00Z
1011.2,2_MA_SW_6,NA,6.20923,0.43862,2019-11-20T11:59:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:44,20,NA,NA,NA,Mafi Agorve,2,1011,2019-11-20T18:00:00Z,2019-11-21T00:00:00Z
1011.3,2_MA_SW_6,NA,6.20923,0.43862,2019-11-20T11:59:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:07,20,NA,NA,NA,Mafi Agorve,3,1011,2019-11-21T00:00:00Z,2019-11-21T06:00:00Z
1011.4,2_MA_SW_6,NA,6.20923,0.43862,2019-11-20T11:59:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:16,20,NA,NA,NA,Mafi Agorve,4,1011,2019-11-21T06:00:00Z,2019-11-21T11:59:00Z
1022,2_MA_NW_6,Ghana freezer,6.20974,0.43691,2019-11-20T12:17:00Z,0,Savannah,NA,0,Malaise,naana,03/12/2019 16:22,20,NA,NA,NA,Mafi Agorve,0,1022,2019-11-20T12:17:00Z,2019-11-20T18:00:00Z
1022.1,2_MA_NW_6,NA,6.20974,0.43691,2019-11-20T12:17:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:19,20,NA,NA,NA,Mafi Agorve,1,1022,2019-11-20T18:00:00Z,2019-11-21T00:00:00Z
1022.2,2_MA_NW_6,NA,6.20974,0.43691,2019-11-20T12:17:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:44,20,NA,NA,NA,Mafi Agorve,2,1022,2019-11-21T00:00:00Z,2019-11-21T06:00:00Z
1022.3,2_MA_NW_6,NA,6.20974,0.43691,2019-11-20T12:17:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:07,20,NA,NA,NA,Mafi Agorve,3,1022,2019-11-21T06:00:00Z,2019-11-21T12:00:00Z
1022.4,2_MA_NW_6,NA,6.20974,0.43691,2019-11-20T12:17:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:15,20,NA,NA,NA,Mafi Agorve,4,1022,2019-11-21T12:00:00Z,2019-11-21T12:17:00Z
1033,2_AA_NW_7,Ghana freezer,6.460021019,0.315885186,2019-12-09T12:19:00Z,0,Savannah,09/12/2019,0,Malaise,david,11/02/2020 12:13,9,NA,NA,NA,Abutia Amegame,0,1033,2019-12-09T12:19:00Z,2019-12-09T18:00:00Z
1033.1,2_AA_NW_7,NA,6.460021019,0.315885186,2019-12-09T12:19:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:14,9,NA,NA,NA,Abutia Amegame,1,1033,2019-12-09T18:00:00Z,2019-12-10T00:00:00Z
1033.2,2_AA_NW_7,NA,6.460021019,0.315885186,2019-12-09T12:19:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:39,9,NA,NA,NA,Abutia Amegame,2,1033,2019-12-10T00:00:00Z,2019-12-10T06:00:00Z
1033.3,2_AA_NW_7,NA,6.460021019,0.315885186,2019-12-09T12:19:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:02,9,NA,NA,NA,Abutia Amegame,3,1033,2019-12-10T06:00:00Z,2019-12-10T12:00:00Z
1033.4,2_AA_NW_7,NA,6.460021019,0.315885186,2019-12-09T12:19:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:11,9,NA,NA,NA,Abutia Amegame,4,1033,2019-12-10T12:00:00Z,2019-12-10T12:19:00Z
1044,2_AA_NE_7,Ghana freezer,6.458578295,0.317862229,2019-12-09T12:49:00Z,0,Savannah,09/12/2019,0,Malaise,david,11/02/2020 18:51,9,NA,NA,NA,Abutia Amegame,0,1044,2019-12-09T12:49:00Z,2019-12-09T18:00:00Z
1044.1,2_AA_NE_7,NA,6.458578295,0.317862229,2019-12-09T12:49:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:15,9,NA,NA,NA,Abutia Amegame,1,1044,2019-12-09T18:00:00Z,2019-12-10T00:00:00Z
1044.2,2_AA_NE_7,NA,6.458578295,0.317862229,2019-12-09T12:49:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:40,9,NA,NA,NA,Abutia Amegame,2,1044,2019-12-10T00:00:00Z,2019-12-10T06:00:00Z
1044.3,2_AA_NE_7,NA,6.458578295,0.317862229,2019-12-09T12:49:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:03,9,NA,NA,NA,Abutia Amegame,3,1044,2019-12-10T06:00:00Z,2019-12-10T12:00:00Z
1044.4,2_AA_NE_7,NA,6.458578295,0.317862229,2019-12-09T12:49:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:11,9,NA,NA,NA,Abutia Amegame,4,1044,2019-12-10T12:00:00Z,2019-12-10T12:49:00Z
1055,2_AA_SW_7,Ghana freezer,6.457620246,0.313311286,2019-12-09T13:45:00Z,0,Savannah,09/12/2019,0,Malaise,david,11/02/2020 19:07,9,NA,NA,NA,Abutia Amegame,0,1055,2019-12-09T13:45:00Z,2019-12-09T18:00:00Z
1055.1,2_AA_SW_7,NA,6.457620246,0.313311286,2019-12-09T13:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:15,9,NA,NA,NA,Abutia Amegame,1,1055,2019-12-09T18:00:00Z,2019-12-10T00:00:00Z
1055.2,2_AA_SW_7,NA,6.457620246,0.313311286,2019-12-09T13:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:40,9,NA,NA,NA,Abutia Amegame,2,1055,2019-12-10T00:00:00Z,2019-12-10T06:00:00Z
1055.3,2_AA_SW_7,NA,6.457620246,0.313311286,2019-12-09T13:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:03,9,NA,NA,NA,Abutia Amegame,3,1055,2019-12-10T06:00:00Z,2019-12-10T12:00:00Z
1055.4,2_AA_SW_7,NA,6.457620246,0.313311286,2019-12-09T13:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:12,9,NA,NA,NA,Abutia Amegame,4,1055,2019-12-10T12:00:00Z,2019-12-10T13:45:00Z
1066,2_AA_SE_7,Ghana freezer,6.457974306,0.319643141,2019-12-09T14:23:00Z,0,Savannah,09/12/2019,0,Malaise,david,11/02/2020 19:22,9,NA,NA,NA,Abutia Amegame,0,1066,2019-12-09T14:23:00Z,2019-12-09T18:00:00Z
1066.1,2_AA_SE_7,NA,6.457974306,0.319643141,2019-12-09T14:23:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:15,9,NA,NA,NA,Abutia Amegame,1,1066,2019-12-09T18:00:00Z,2019-12-10T00:00:00Z
1066.2,2_AA_SE_7,NA,6.457974306,0.319643141,2019-12-09T14:23:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:40,9,NA,NA,NA,Abutia Amegame,2,1066,2019-12-10T00:00:00Z,2019-12-10T06:00:00Z
1066.3,2_AA_SE_7,NA,6.457974306,0.319643141,2019-12-09T14:23:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:03,9,NA,NA,NA,Abutia Amegame,3,1066,2019-12-10T06:00:00Z,2019-12-10T12:00:00Z
1066.4,2_AA_SE_7,NA,6.457974306,0.319643141,2019-12-09T14:23:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:12,9,NA,NA,NA,Abutia Amegame,4,1066,2019-12-10T12:00:00Z,2019-12-10T14:23:00Z
1077,2_MA_SE_7,Ghana freezer,6.207923219,0.442147649,2019-12-11T10:32:00Z,0,Savannah,11/12/2019,0,Malaise,david,14/02/2020 17:13,11,NA,NA,NA,Mafi Agorve,0,1077,2019-12-11T10:32:00Z,2019-12-11T12:00:00Z
1077.1,2_MA_SE_7,NA,6.207923219,0.442147649,2019-12-11T10:32:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:20,11,NA,NA,NA,Mafi Agorve,1,1077,2019-12-11T12:00:00Z,2019-12-11T18:00:00Z
1077.2,2_MA_SE_7,NA,6.207923219,0.442147649,2019-12-11T10:32:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:45,11,NA,NA,NA,Mafi Agorve,2,1077,2019-12-11T18:00:00Z,2019-12-12T00:00:00Z
1077.3,2_MA_SE_7,NA,6.207923219,0.442147649,2019-12-11T10:32:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:08,11,NA,NA,NA,Mafi Agorve,3,1077,2019-12-12T00:00:00Z,2019-12-12T06:00:00Z
1077.4,2_MA_SE_7,NA,6.207923219,0.442147649,2019-12-11T10:32:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:17,11,NA,NA,NA,Mafi Agorve,4,1077,2019-12-12T06:00:00Z,2019-12-12T10:32:00Z
1088,2_MA_SW_7,Ghana freezer,6.208040589,0.438427702,2019-12-11T11:05:00Z,0,Savannah,11/12/2019,0,Malaise,david,14/02/2020 17:21,11,NA,NA,NA,Mafi Agorve,0,1088,2019-12-11T11:05:00Z,2019-12-11T12:00:00Z
1088.1,2_MA_SW_7,NA,6.208040589,0.438427702,2019-12-11T11:05:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:20,11,NA,NA,NA,Mafi Agorve,1,1088,2019-12-11T12:00:00Z,2019-12-11T18:00:00Z
1088.2,2_MA_SW_7,NA,6.208040589,0.438427702,2019-12-11T11:05:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:45,11,NA,NA,NA,Mafi Agorve,2,1088,2019-12-11T18:00:00Z,2019-12-12T00:00:00Z
1088.3,2_MA_SW_7,NA,6.208040589,0.438427702,2019-12-11T11:05:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:08,11,NA,NA,NA,Mafi Agorve,3,1088,2019-12-12T00:00:00Z,2019-12-12T06:00:00Z
1088.4,2_MA_SW_7,NA,6.208040589,0.438427702,2019-12-11T11:05:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:16,11,NA,NA,NA,Mafi Agorve,4,1088,2019-12-12T06:00:00Z,2019-12-12T11:05:00Z
1099,2_MA_NE_7,Ghana freezer,6.211297639,0.442137119,2019-12-11T11:45:00Z,0,Savannah,11/12/2019,0,Malaise,david,14/02/2020 17:32,11,NA,NA,NA,Mafi Agorve,0,1099,2019-12-11T11:45:00Z,2019-12-11T12:00:00Z
1099.1,2_MA_NE_7,NA,6.211297639,0.442137119,2019-12-11T11:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:18,11,NA,NA,NA,Mafi Agorve,1,1099,2019-12-11T12:00:00Z,2019-12-11T18:00:00Z
1099.2,2_MA_NE_7,NA,6.211297639,0.442137119,2019-12-11T11:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:43,11,NA,NA,NA,Mafi Agorve,2,1099,2019-12-11T18:00:00Z,2019-12-12T00:00:00Z
1099.3,2_MA_NE_7,NA,6.211297639,0.442137119,2019-12-11T11:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:06,11,NA,NA,NA,Mafi Agorve,3,1099,2019-12-12T00:00:00Z,2019-12-12T06:00:00Z
1099.4,2_MA_NE_7,NA,6.211297639,0.442137119,2019-12-11T11:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:14,11,NA,NA,NA,Mafi Agorve,4,1099,2019-12-12T06:00:00Z,2019-12-12T11:45:00Z
1110,2_MA_NW_7,Ghana freezer,6.211427607,0.437087196,2019-12-11T12:25:00Z,0,Savannah,11/12/2019,0,Malaise,david,14/02/2020 17:48,11,NA,NA,NA,Mafi Agorve,0,1110,2019-12-11T12:25:00Z,2019-12-11T18:00:00Z
1110.1,2_MA_NW_7,NA,6.211427607,0.437087196,2019-12-11T12:25:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:18,11,NA,NA,NA,Mafi Agorve,1,1110,2019-12-11T18:00:00Z,2019-12-12T00:00:00Z
1110.2,2_MA_NW_7,NA,6.211427607,0.437087196,2019-12-11T12:25:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:42,11,NA,NA,NA,Mafi Agorve,2,1110,2019-12-12T00:00:00Z,2019-12-12T06:00:00Z
1110.3,2_MA_NW_7,NA,6.211427607,0.437087196,2019-12-11T12:25:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:06,11,NA,NA,NA,Mafi Agorve,3,1110,2019-12-12T06:00:00Z,2019-12-12T12:00:00Z
1110.4,2_MA_NW_7,NA,6.211427607,0.437087196,2019-12-11T12:25:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:14,11,NA,NA,NA,Mafi Agorve,4,1110,2019-12-12T12:00:00Z,2019-12-12T12:25:00Z
1121,2_AA_NW_8,Ghana freezer,6.459458664,0.315385528,2020-01-15T08:39:00Z,0,Savannah,15/01/2020,0,Malaise,david,14/02/2020 11:32,15,NA,NA,NA,Abutia Amegame,0,1121,2020-01-15T08:39:00Z,2020-01-15T12:00:00Z
1121.1,2_AA_NW_8,NA,6.459458664,0.315385528,2020-01-15T08:39:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:14,15,NA,NA,NA,Abutia Amegame,1,1121,2020-01-15T12:00:00Z,2020-01-15T18:00:00Z
1121.2,2_AA_NW_8,NA,6.459458664,0.315385528,2020-01-15T08:39:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:39,15,NA,NA,NA,Abutia Amegame,2,1121,2020-01-15T18:00:00Z,2020-01-16T00:00:00Z
1121.3,2_AA_NW_8,NA,6.459458664,0.315385528,2020-01-15T08:39:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:02,15,NA,NA,NA,Abutia Amegame,3,1121,2020-01-16T00:00:00Z,2020-01-16T06:00:00Z
1121.4,2_AA_NW_8,NA,6.459458664,0.315385528,2020-01-15T08:39:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:11,15,NA,NA,NA,Abutia Amegame,4,1121,2020-01-16T06:00:00Z,2020-01-16T08:39:00Z
1131,2_AA_NE_8,Ghana freezer,6.462417254,0.316959951,2020-01-15T09:11:00Z,0,Savannah,15/01/2020,0,Malaise,david,14/02/2020 11:50,15,NA,NA,NA,Abutia Amegame,0,1131,2020-01-15T09:11:00Z,2020-01-15T12:00:00Z
1131.1,2_AA_NE_8,NA,6.462417254,0.316959951,2020-01-15T09:11:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:11,15,NA,NA,NA,Abutia Amegame,1,1131,2020-01-15T12:00:00Z,2020-01-15T18:00:00Z
1131.2,2_AA_NE_8,NA,6.462417254,0.316959951,2020-01-15T09:11:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:38,15,NA,NA,NA,Abutia Amegame,2,1131,2020-01-15T18:00:00Z,2020-01-16T00:00:00Z
1131.3,2_AA_NE_8,NA,6.462417254,0.316959951,2020-01-15T09:11:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:01,15,NA,NA,NA,Abutia Amegame,3,1131,2020-01-16T00:00:00Z,2020-01-16T06:00:00Z
1131.4,2_AA_NE_8,NA,6.462417254,0.316959951,2020-01-15T09:11:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:10,15,NA,NA,NA,Abutia Amegame,4,1131,2020-01-16T06:00:00Z,2020-01-16T09:11:00Z
1141,2_AA_SE_8,Ghana freezer,6.45689,0.31757,2020-01-15T09:54:00Z,0,Savannah,15/01/2020,0,Malaise,david,14/02/2020 12:04,15,NA,NA,NA,Abutia Amegame,0,1141,2020-01-15T09:54:00Z,2020-01-15T12:00:00Z
1141.1,2_AA_SE_8,NA,6.45689,0.31757,2020-01-15T09:54:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:16,15,NA,NA,NA,Abutia Amegame,1,1141,2020-01-15T12:00:00Z,2020-01-15T18:00:00Z
1141.2,2_AA_SE_8,NA,6.45689,0.31757,2020-01-15T09:54:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:41,15,NA,NA,NA,Abutia Amegame,2,1141,2020-01-15T18:00:00Z,2020-01-16T00:00:00Z
1141.3,2_AA_SE_8,NA,6.45689,0.31757,2020-01-15T09:54:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:04,15,NA,NA,NA,Abutia Amegame,3,1141,2020-01-16T00:00:00Z,2020-01-16T06:00:00Z
1141.4,2_AA_SE_8,NA,6.45689,0.31757,2020-01-15T09:54:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:13,15,NA,NA,NA,Abutia Amegame,4,1141,2020-01-16T06:00:00Z,2020-01-16T09:54:00Z
1151,2_AA_SW_8,Ghana freezer,6.45731,0.31398,2020-01-15T10:18:00Z,0,Savannah,15/01/2020,0,Malaise,david,14/02/2020 12:17,15,NA,NA,NA,Abutia Amegame,0,1151,2020-01-15T10:18:00Z,2020-01-15T12:00:00Z
1151.1,2_AA_SW_8,NA,6.45731,0.31398,2020-01-15T10:18:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:16,15,NA,NA,NA,Abutia Amegame,1,1151,2020-01-15T12:00:00Z,2020-01-15T18:00:00Z
1151.2,2_AA_SW_8,NA,6.45731,0.31398,2020-01-15T10:18:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:40,15,NA,NA,NA,Abutia Amegame,2,1151,2020-01-15T18:00:00Z,2020-01-16T00:00:00Z
1151.3,2_AA_SW_8,NA,6.45731,0.31398,2020-01-15T10:18:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:04,15,NA,NA,NA,Abutia Amegame,3,1151,2020-01-16T00:00:00Z,2020-01-16T06:00:00Z
1151.4,2_AA_SW_8,NA,6.45731,0.31398,2020-01-15T10:18:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:12,15,NA,NA,NA,Abutia Amegame,4,1151,2020-01-16T06:00:00Z,2020-01-16T10:18:00Z
1161,2_MA_SE_8,Ghana freezer,6.207720783,0.44382532,2020-01-17T08:28:00Z,0,NA,17/01/2020,0,Malaise,david,12/02/2020 12:41,17,NA,NA,NA,Mafi Agorve,0,1161,2020-01-17T08:28:00Z,2020-01-17T12:00:00Z
1161.1,2_MA_SE_8,NA,6.207720783,0.44382532,2020-01-17T08:28:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:20,17,NA,NA,NA,Mafi Agorve,1,1161,2020-01-17T12:00:00Z,2020-01-17T18:00:00Z
1161.2,2_MA_SE_8,NA,6.207720783,0.44382532,2020-01-17T08:28:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:45,17,NA,NA,NA,Mafi Agorve,2,1161,2020-01-17T18:00:00Z,2020-01-18T00:00:00Z
1161.3,2_MA_SE_8,NA,6.207720783,0.44382532,2020-01-17T08:28:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:08,17,NA,NA,NA,Mafi Agorve,3,1161,2020-01-18T00:00:00Z,2020-01-18T06:00:00Z
1161.4,2_MA_SE_8,NA,6.207720783,0.44382532,2020-01-17T08:28:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:17,17,NA,NA,NA,Mafi Agorve,4,1161,2020-01-18T06:00:00Z,2020-01-18T08:28:00Z
1172,2_MA_NE_8,Ghana freezer,6.20959036,0.444569773,2020-01-17T08:53:00Z,0,NA,17/01/2020,0,Malaise,david,12/02/2020 12:50,17,NA,NA,NA,Mafi Agorve,0,1172,2020-01-17T08:53:00Z,2020-01-17T12:00:00Z
1172.1,2_MA_NE_8,NA,6.20959036,0.444569773,2020-01-17T08:53:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:19,17,NA,NA,NA,Mafi Agorve,1,1172,2020-01-17T12:00:00Z,2020-01-17T18:00:00Z
1172.2,2_MA_NE_8,NA,6.20959036,0.444569773,2020-01-17T08:53:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:44,17,NA,NA,NA,Mafi Agorve,2,1172,2020-01-17T18:00:00Z,2020-01-18T00:00:00Z
1172.3,2_MA_NE_8,NA,6.20959036,0.444569773,2020-01-17T08:53:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:07,17,NA,NA,NA,Mafi Agorve,3,1172,2020-01-18T00:00:00Z,2020-01-18T06:00:00Z
1172.4,2_MA_NE_8,NA,6.20959036,0.444569773,2020-01-17T08:53:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:15,17,NA,NA,NA,Mafi Agorve,4,1172,2020-01-18T06:00:00Z,2020-01-18T08:53:00Z
1183,2_MA_NW_8,Ghana freezer,6.211423713,0.439553036,2020-01-17T09:15:00Z,0,NA,17/01/2020,0,Malaise,david,12/02/2020 12:58,17,NA,NA,NA,Mafi Agorve,0,1183,2020-01-17T09:15:00Z,2020-01-17T12:00:00Z
1183.1,2_MA_NW_8,NA,6.211423713,0.439553036,2020-01-17T09:15:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:18,17,NA,NA,NA,Mafi Agorve,1,1183,2020-01-17T12:00:00Z,2020-01-17T18:00:00Z
1183.2,2_MA_NW_8,NA,6.211423713,0.439553036,2020-01-17T09:15:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:42,17,NA,NA,NA,Mafi Agorve,2,1183,2020-01-17T18:00:00Z,2020-01-18T00:00:00Z
1183.3,2_MA_NW_8,NA,6.211423713,0.439553036,2020-01-17T09:15:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:06,17,NA,NA,NA,Mafi Agorve,3,1183,2020-01-18T00:00:00Z,2020-01-18T06:00:00Z
1183.4,2_MA_NW_8,NA,6.211423713,0.439553036,2020-01-17T09:15:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:14,17,NA,NA,NA,Mafi Agorve,4,1183,2020-01-18T06:00:00Z,2020-01-18T09:15:00Z
1194,2_MA_SW_8,Ghana freezer,6.205928922,0.438772332,2020-01-17T09:59:00Z,0,NA,17/01/2020,0,Malaise,david,12/02/2020 13:39,17,NA,NA,NA,Mafi Agorve,0,1194,2020-01-17T09:59:00Z,2020-01-17T12:00:00Z
1194.1,2_MA_SW_8,NA,6.205928922,0.438772332,2020-01-17T09:59:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:21,17,NA,NA,NA,Mafi Agorve,1,1194,2020-01-17T12:00:00Z,2020-01-17T18:00:00Z
1194.2,2_MA_SW_8,NA,6.205928922,0.438772332,2020-01-17T09:59:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:45,17,NA,NA,NA,Mafi Agorve,2,1194,2020-01-17T18:00:00Z,2020-01-18T00:00:00Z
1194.3,2_MA_SW_8,NA,6.205928922,0.438772332,2020-01-17T09:59:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:08,17,NA,NA,NA,Mafi Agorve,3,1194,2020-01-18T00:00:00Z,2020-01-18T06:00:00Z
1194.4,2_MA_SW_8,NA,6.205928922,0.438772332,2020-01-17T09:59:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:17,17,NA,NA,NA,Mafi Agorve,4,1194,2020-01-18T06:00:00Z,2020-01-18T09:59:00Z
1205,2_MA_SW_9,Ghana freezer,6.207668321,0.43985921100000003,2020-02-04T07:32:00Z,0,Savannah,04/02/2020,0,Malaise,david,12/02/2020 14:12,4,NA,NA,NA,Mafi Agorve,0,1205,2020-02-04T07:32:00Z,2020-02-04T12:00:00Z
1205.1,2_MA_SW_9,NA,6.207668321,0.43985921100000003,2020-02-04T07:32:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:20,4,NA,NA,NA,Mafi Agorve,1,1205,2020-02-04T12:00:00Z,2020-02-04T18:00:00Z
1205.2,2_MA_SW_9,NA,6.207668321,0.43985921100000003,2020-02-04T07:32:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:45,4,NA,NA,NA,Mafi Agorve,2,1205,2020-02-04T18:00:00Z,2020-02-05T00:00:00Z
1205.3,2_MA_SW_9,NA,6.207668321,0.43985921100000003,2020-02-04T07:32:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:08,4,NA,NA,NA,Mafi Agorve,3,1205,2020-02-05T00:00:00Z,2020-02-05T06:00:00Z
1205.4,2_MA_SW_9,NA,6.207668321,0.43985921100000003,2020-02-04T07:32:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:17,4,NA,NA,NA,Mafi Agorve,4,1205,2020-02-05T06:00:00Z,2020-02-05T07:32:00Z
1216,2_MA_SE_9,Ghana freezer,6.206465095,0.444055484,2020-02-04T07:59:00Z,0,Savannah,04/02/2020,0,Malaise,david,12/02/2020 14:40,4,NA,NA,NA,Mafi Agorve,0,1216,2020-02-04T07:59:00Z,2020-02-04T12:00:00Z
1216.1,2_MA_SE_9,NA,6.206465095,0.444055484,2020-02-04T07:59:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:20,4,NA,NA,NA,Mafi Agorve,1,1216,2020-02-04T12:00:00Z,2020-02-04T18:00:00Z
1216.2,2_MA_SE_9,NA,6.206465095,0.444055484,2020-02-04T07:59:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:45,4,NA,NA,NA,Mafi Agorve,2,1216,2020-02-04T18:00:00Z,2020-02-05T00:00:00Z
1216.3,2_MA_SE_9,NA,6.206465095,0.444055484,2020-02-04T07:59:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:08,4,NA,NA,NA,Mafi Agorve,3,1216,2020-02-05T00:00:00Z,2020-02-05T06:00:00Z
1216.4,2_MA_SE_9,NA,6.206465095,0.444055484,2020-02-04T07:59:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:17,4,NA,NA,NA,Mafi Agorve,4,1216,2020-02-05T06:00:00Z,2020-02-05T07:59:00Z
1227,2_MA_NE_9,Ghana freezer,6.213079298,0.442498994,2020-02-04T08:35:00Z,0,Savannah,04/02/2020,0,Malaise,david,13/02/2020 10:46,4,NA,NA,NA,Mafi Agorve,0,1227,2020-02-04T08:35:00Z,2020-02-04T12:00:00Z
